Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Catafesta, Simone Serpa",http://lattes.cnpq.br/8439918662669548,"Neumann, Rosane Marcia||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O povo Kaingang : arte e cultura,2013,Universidade de Passo Fundo (UPF),UPF,Não informado pela instituição,História,Programa de Pós-Graduação em História,CNPQ::CIENCIAS HUMANAS::HISTORIA::HISTORIA DO BRASIL,openAccess,masterThesis,Índios Kaingang - Vida e costumes sociais||Índios - Vida e costumes sociais||Reservas indígenas - Nonoai (RS),Kaingang indians - Social life and customs||Indians - Social life and customs||Indian reservations - Nonoai (RS),por,"The contact of the Indians kaingang with white society in Rio Grande do Sul began in the late eighteenth century, with the developments in the medium and long term cultural exchange, leading the transformation of indigenous culture, with the incorporation of new elements and the loss of others. This research aims to studythe process of acculturation occurred between the Indians kaingang, noting the marks of these changes in his art and his craft, determining the traits that are kept, and how others have been adapted to meet the demands of indigenous communities and consumer market. It also seeks to investigate the transmission and actualization of values, knowledge and practicesfrom generation to generation, and more recently, in school, keeping alive the language, rituals and festivals, and living with new technologies. How spatial and temporal clipping, we chose Nonoai Indian Reservation, located between the cities of Laurel Lawn and Nonoai, upstate,in the period of a century (1913-2012). Justified the relevance of this approach for its thematic originality, and the very peculiarities of this Indian reservation, created in 1913, the focus of many conflicts and profound cultural changes. Methodologically, we performed a review of the literature pertinent to the subject, and the collection of empirical data, with a visit to the reserve and record oral information. The survey found that indigenous knowledge, here including art, crafts, language, customs and traditions are passed down from generation to generation in family life, in the spaces of sociability and in the school, keeping alive the tradition oral. Igualmente, the transformation or modernization that occurred in practice and in the making of art and craft, with the substitution of raw materials extracted from nature. The situation of the communities that are part of Indian territory in question has the most varied conditions, however, their social structure and cosmological principles remain in effect. The making of crafts and language are possibilities for dissemination of indigenous culture. In this perspective, we believe that the changes and transformations of this craft, including its modernization, is the result partly of acculturation and own demand.Therefore, the history of Indian culture kaingang allows usto reflect on the various possibilities of records effected by oral history. This reflection gives opportunity to know the day to day practices and the actions taken by this population.",http://10.0.217.128:8080/jspui/handle/tede/165,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
Mario Geraldo Rocha da Fonseca,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A cobra e os poetas: uma mirada selvagem na literatura brasileira,2013,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Cobra||Indigenismo literário||Escrita ofídica||Literatura indígena||Mirada selvagem||Literatura brasileira||Indios Maue||Indianismo (Literatura)||Indios da America do Sul Amazonas||Escritores indígenas||Literatura comparada||Literatura História e crítica||Indios Escrita||Indios da America do Sul Acre||Indios Cashinawa,Não informado pela instituição,por,"Cobra (Snake) is the main term of this research. This is why it starts by proposing that the term refers to a concept, a map and a character, in order to defend the idea that, in Brazilian literature, there is a lineage of writers who practice what this thesis calls ophidian writing. The three mentioned levels (concept, map, character) are articulated by the Cobras own ways, which receives here the name of deviation. In this way, the thesis starts by defining what is this deviation, articulating it with some contemporary concepts of literary theory. In the first chapters, it seeks to establish the places of this deviation. The first deviation, therefore, is where was placed the notion of the literary representation of the indigenous, still very much used in the studies of a certain lineage of Brazilian writers who took to the Indian type as a fundamental reference to construct their literature. In this way, it proposes another way of working with the commonly called literary representation of the indigenous and with the related debates that issued from the Semana da Arte Moderna, in 1922. In this way, it proposes another cartography for the historicunderstanding of the commonly called writers of the indigenous. Thus it uses the term Cobra to articulate a new place that can be articulated not by the referred concept of literary representation of the indigenous, but by the look that is emerging from what is being called Indian literature, through the books that are arriving from the Indian settlements. From the compiled, studied and disseminated myths of the books produced bythe Indians themselves, or by themselves with anthropology and literature researchers, particularly the Kaxinawa Indians (State of Acre) and the Sateré-mawé (State of Amazon), the Cobra assumes the condition of a character that will travel (map, history), analyze (theory, method) and enter in dialogue with the canon of the literary representation of the indigenous and with its contemporary inventions. This look of the Cobra also receives the name of wild reading, because it refers to a vision that attempts to assume the perspective of the perspectivismo ameríndio as it is proposed by the researchers inanthropology who took to the openings of the wild philosophy of Nietzsche, Deleuze, Derrida, Agamben, as well as Freud and Benjamin, among others.",http://hdl.handle.net/1843/ECAP-97NH6D,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Felippe, Guilherme Galhegos",Não informado pela instituição,"Fleck, Eliane Cristina Deckmann||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A cosmologia construída de fora: a relação com o outro como forma de produção social entre os grupos chaquenhos no século 18,2013,Universidade do Vale do Rio dos Sinos (UNISINOS),UNISINOS,Brasil,Escola de Humanidades,Programa de Pós-Graduação em História,ACCNPQ::Ciências Humanas::História,openAccess,doctoralThesis,Indigenous war||Produção e consumo alimentar||Reciprocidade||Guerra indígena||Mitologia||Índios do Chaco,Eighteenth century||Food production and consumption||Reciprocity||Mythology||Indians of Chaco||Século 18,por,"Após mais de um século e meio de perigosos e esporádicos contatos com os nativos do Chaco, a Coroa espanhola iniciou, na segunda metade do século 17, um projeto de catequização através do incentivo à atuação de missões evangélicas na região, a fim de estabelecer uma aproximação pacífica com os diversos grupos indígenas e permitir uma passagem segura à rota comercial entre o porto de Buenos Aires e as minas andinas do Chile. Ainda que esta nova abordagem colonizadora não tenha resultado na pacificação dos índios chaquenhos, o contato foi intensificado por causa da proliferação de reduções evangélicas naquela região ao longo do setecentos, levando muitos missionários e expedicionários a aventurarem-se no interior do Chaco, com o intuito de contatarem grupos mais afastados do convívio colonial. Esta oportunidade gerou uma série de impressões, críticas, descrições de caráter etnográfico, relatórios oficiais, acordos e negociações documentados ao longo de todo o século 18, que permitem a análise não apenas do discurso que os espanhóis produziram a respeito do contato, mas também da postura, do entendimento e das escolhas que os índios tiveram em relação ao convívio com os agentes e instituições coloniais. A presente tese tem como objetivo, a partir da análise de registros históricos produzidos por observadores civis e religiosos, de uma historiografia sobre o contato entre nativos e europeus no Chaco e de etnografias produzidas a respeito de grupos chaquenhos contemporâneos, demonstrar que os índios tomavam suas decisões e atitudes a partir de uma lógica que não era espontânea ou casuística, nem fruto do improviso frente às novas situações postas pelo avanço colonial. Esta lógica se sustentava num complexo sistema mitológico que guiava as percepções e o pensamento indígena, dotando-lhes de uma cosmologia própria e distinta da dos colonizadores modernos. Para comprovar tal hipótese, analiso três características do cotidiano socioeconômico indígena, cujos fundamentos práticos respaldam-se na relação com elementos mitológicos e, consequentemente, no entendimento cosmológico que os índios possuíam do mundo: a guerra, as trocas reciprocitárias e o sistema econômico de produção e consumo alimentar.",http://www.repositorio.jesuita.org.br/handle/UNISINOS/4087,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Simoni, Alessandra Traldi, 1985-",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Demografia e identidade do povo xipaya no médio Rio Xingu, PA",2013,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Povos indígenas - Amazônia||Indígenas da América do Sul - Demografia||Índios Xipaya||Índios Xipaya - Xingu, Rio (MT e PA)||Indigenous peoples - Amazon||Indians of South America - Demography||Xipaya people||Xipaya people - Xingu, Rio (MT e PA)",Não informado pela instituição,por,Orientador: Marta Maria do Amaral Azevedo,"https://hdl.handle.net/20.500.12733/1620266||SIMONI, Alessandra Traldi. Demografia e identidade do povo xipaya no médio Rio Xingu, PA. 2013. 117 p. Dissertação (mestrado) - Universidade Estadual de Campinas, Instituto de Filosofia e Ciências Humanas, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1620266. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Flavio Leal da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Acervo digital da cultura Parintintin do Amazonas: o museu do índio e as políticas públicas de patrimônio e memória indígenas,2013,Universidade Federal do Estado do Rio de Janeiro (UNIRIO),UNIRIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,MULTIDISCIPLINAR||INTERDISCIPLINAR||SOCIAIS E HUMANIDADES||Museu do índio (Rio de Janeiro-RJ)||Índios Parintintin||Patrimônio cultural||Memória - Aspectos sociais||Preservação pela digitalização||Arquivos e arquivamento (Documentos)||Coleções particulares,Não informado pela instituição,por,"Tese também disponível em formato impresso, com o número de chamada CCH DMS 2013/07.","SILVA, Flavio Leal da. Acervo digital da cultura Parintintin do Amazonas: o museu do índio e as políticas públicas de patrimônio e memória indígenas. 2013. 119 f. Tese (Doutorado em Memória Social)-Universidade Federal do Estado do Rio de Janeiro, Rio de Janeiro, 2013.||http://hdl.handle.net/unirio/12359",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Almeida, Marli Auxiliadora de",Não informado pela instituição,"Souza, Susana Bleil de||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,'Índios fronteiriços' : a política indigenista de fronteira e políticas indígenas na Província de Mato Grosso entre a Bolívia e o Paraguai (1837-1873),2013,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,História política||História do Brasil||Fronteiras||Império do Brasil : 1822-1889||Políticas indigenistas||Politica indígena||Expansionismo||Colonização||Índios||Etnicidade||Geopolítica||Mato Grosso||Bolívia||Paraguai,Imperial borders||Province of Mato Grosso||Indigene border,por,"Nesta tese, abordam-se as relações sociais e interétnicas construídas, durante o século XIX, entre os grupos indígenas Bororo Ocidentais e Guaná e as autoridades governamentais, líderes religiosos e proprietários de terras, na área de fronteira do Império brasileiro localizada na província de Mato Grosso com as repúblicas sul-americanas da Bolívia e o do Paraguai. Objetiva-se conhecer e demonstrar a criação e o funcionamento da política indigenista de fronteira, através de aldeamentos, elaborada e desenvolvida, à época, pelos presidentes da província para subsidiar o projeto geopolítico imperial de expansão territorial implementado nas regiões platinas em litígio. Essa política é marcada pela heterogeneidade do tratamento dispensado aos índios, considerando-se “mansos” os habitantes dos espaços de colonização antiga e já contatados e “bravos”, portanto o alvo das ações indigenistas de catequese e civilização, os habitantes das regiões da fronteira em expansão. A partir dessa categorização, instaura-se, nas regiões a oeste e ao sul da província de Mato Grosso, entre os anos de 1837 a 1873, a política indígena de fronteira criando-se aldeamentos para a fixação dos índios Bororo e Guaná, utilizados para o povoamento e a defesa local, bem como para a reordenação produtiva da economia provincial. Parte-se do pressuposto teórico-metodológico da história indígena para a abordagem das relações de interação e interdependência fundadas entre os aldeados e os não índios quando da efetivação do movimento expansionista do Império em terras mato-grossenses. Contrariando a visão corrente de que os índios são assimilados ou extintos por aceitar a condição de aldeados, constata-se o desenvolvimento de políticas indígenas próprias entre os Bororo e Guaná, pautadas por seus interesses individuais e coletivos, implicando a reelaboração de suas etnicidades, a dinamização da fronteira da província e a criação de uma fronteira étnica/indígena em contraposição à proposta geopolítica do Império.",http://hdl.handle.net/10183/79451,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Gomes, Robeilton de Souza||http://lattes.cnpq.br/1098531935442556",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"""Na forma que sua majestade permitir"": legislação indigenista e conflito. Uma leitura sobre a lei de liberdade dos índios de 1755",2013,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Política indigenista||Lei de liberdade||Diretório Indígena||CIÊNCIAS HUMANAS: HISTÓRIA,Não informado pela instituição,por,"Este trabalho analisa o processo de elaboração da legislação indigenista de meados do século XVIII para a Amazônia colonial, particularmente o processo de implementação da lei de Liberdade de 06 de junho de 1755. Tendo como recorte cronológico os anos de 1751 a 1759 que correspondem ao governo de Francisco Xavier de Mendonça Furtado, no Estado do Grão-Pará. Estabelecemos esta periodização por estarmos conscientes de que os episódios ocorridos neste ínterim são de extrema importância para a configuração política, econômica e social que a região norte da América portuguesa assumiu a partir de então, sobretudo, no tocante à questão da liberdade indígena. Concentramos nossos esforços por explicar o modo como a legislação indigenista desse período foi construída e aplicada a partir da experiência colonial do referido governador.","GOMES, Robeilton de Souza. ""Na forma que sua majestade permitir"": legislação indigenista e conflito. Uma leitura sobre a lei de liberdade dos índios de 1755. 2013. 167 f. Dissertação (Mestrado em História) - Universidade Federal do Amazonas, Manaus, 2013.||http://tede.ufam.edu.br/handle/tede/4968",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Diaz, Mariane Del Carmen da Costa",Não informado pela instituição,"Monteiro, Aloisio Jorge de Jesus||Não informado pela instituição",http://lattes.cnpq.br/3934201639828808||Não informado pela instituição,"Gouvêa, Fernando César Ferreira||Kauss, Vera Lucia Teixeira||Silva, Roberta Maria Lobo da||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"E o índio, tem vez? Narrativas indígenas sobre a I Conferência Nacional de Educação Escolar Indígena (CONEEI)",2013,Universidade Federal Rural do Rio de Janeiro (UFRRJ),UFRRJ,Brasil,Instituto de Educação||Instituto Multidisciplinar de Nova Iguaçu,"Programa de Pós-Graduação em Educação, Contextos Contemporâneos e Demandas Populares",Educação,openAccess,masterThesis,educação escolar indígena||política educacional||participação||movimento indígena,Não informado pela instituição,por,"A presente investigação de mestrado tem como objetivo identificar parte da trajetória e a participação do movimento indígena na I Conferência Nacional de Educação Escolar Indígena (CONEEI) através de suas histórias, memórias e narrativas. No atual contexto, a referida conferência pode ser considerada um marco histórico por garantir, pela primeira vez, a possibilidade de participação de todas as etnias presentes no Brasil e atingir quase que a totalidade dessas. A Conferência é pioneira também por ter possibilitado um espaço de caráter nacional para discutir e refletir sobre as políticas e objetivos dessa educação específica. Nesse sentido, a CONEEI pode ser interpretada e compreendida também como um direcionamento para a reafirmação desses povos por suas lutas e respeito às suas diferenças e particularidades na medida em que disponibiliza espaço para que os envolvidos analisem, reflitam suas situações e tracem suas perspectivas. O recorte da pesquisa deu-se na Região Sul (Rio de Janeiro, Rio Grande do Sul, Santa Catarina e Paraná) a partir do Decreto Nº 6.861 de 27 de maio de 2009 que dispõe sobre a Educação Escolar Indígena, criando os Territórios Etnoeducacionais. A pesquisa é qualitativa e tem sua metodologia amparada pela história oral e pela narrativa em uma perspectiva Benjaminiana, no sentido de revelar uma história (narrativas indígenas) para além da oficial (documentos oficiais da CONEEI), apropriando-se também do conceito de memória e perpassando pela Antropologia no que tange à pesquisa de campo, utilizando-se entrevistas e diário de campo. A partir das narrativas das lideranças indígenas da região Sul é possível conhecer uma versão da conferência sob a ótica desses participantes, sendo destacados principalmente a nova organização de política educacional para educação escolar indígena (Territórios etnoeducacionais), as dificuldades e entraves desse tipo de educação e o desejo de se tornarem os protagonistas de suas ações e projetos.",https://rima.ufrrj.br/jspui/handle/20.500.14407/9908,Não informado pela instituição,Não informado pela instituição,"DIAZ, Mariane Del Carmen da Costa. E o índio, tem vez? narrativas indígenas sobre a I Conferência Nacional de Educação Escolar Indígena (CONEEI). 2013. 123 f. Dissertação (Mestrado em Educação, Contextos Contemporâneos e Demandas Populares) - Instituto de Educação, Universidade Federal Rural do Rio de Janeiro, Seropédica, 2013."
"Scopel, Daniel",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Uma etnografia sobre a pluralidade de modelos de atenção à saúde entre os índios Munduruku na terra indígena Kwatá Laranjal, Borba, Amazonas : práticas de automação, xamanismo e biomedicina",2013,Universidade Federal de Santa Catarina (UFSC),UFSC,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Antropologia social||Indios -||Cultura||Aspectos antropológicos||Indios Munduruku||Saúde e higiene||Amazonas||Etnologia||Xamanismo||Aspectos antropológicos||Amazonas||Medicina primitiva||Relações étnicas,Não informado pela instituição,por,"Tese (doutorado) - Universidade Federal de Santa Catarina, Centro de Filosofia e Ciências Humanas, Programa de Pós-Graduação em Antropologia Social, Florianópolis, 2013.",320042||https://repositorio.ufsc.br/handle/123456789/107603,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ribeiro, Max Roberto Pereira",Não informado pela instituição,"Neumann, Eduardo Santos||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Estratégias indígenas na fronteira meridional : os guaranis missioneiros após a conquista lusitana (Rio Grande de São Pedro, 1801-1834)",2013,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,História do Brasil||História do Rio Grande do Sul||Indios guaranis||Missões guaranis||Migração indígena||Estratégias sociais||Rio Grande do Sul,Guaranis||Strategy||Migrations,por,"Esta dissertação procura demonstrar as diferentes estratégias sociais elaboradas pelos indígenas guaranis missioneiros, após a conquista luso-brasileira, ocorrida em 1801, das sete missões de guaranis que pertenciam à Espanha, localizadas na margem oriental do rio Uruguai. Analisa a situação dos índios dentro e fora do território missioneiro, mais precisamente no espaço territorial das Missões e no Rio Grande de São Pedro, entre 1801-1834. Combinando análise qualitativa e quantitativa, demonstra como os índios missioneiros configuraram diversas estratégias de sobrevivência e adaptação dentro de uma nova realidade política e social que se apresentou após a conquista luso-brasileira. Utilizando fontes como os ofícios dos militares luso-brasileiros – de modo qualitativo – e os registros paroquiais de batismos – de forma quantitativa – caracteriza as ações indígenas e a forma pela qual estes sujeitos foram capazes de manejar sua própria história em situações adversas e contextos desfavoráveis. Evidencia que os guaranis não foram agentes passivos durante e depois da conquista de 1801. Ao contrário, foram capazes de criar e recriar espaços com relativa autonomia, participando da administração dos Povos e ingressando nas milícias missioneiras. Mostra que os índios não abandonaram as Missões de imediato, demonstrando que boa parte deles permaneceu no território missioneiro. Outra parte da população guarani migrou em grupos familiares a outras partes do Rio Grande de São Pedro, integrando-se a uma nova ordem social e política estabelecendo vínculos sociais com sujeitos diversos via compadrio o que garantia aos índios a possibilidade de ingressarem àquela sociedade.",http://hdl.handle.net/10183/79441,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Mendes, Isackson Luiz Cavilha",Não informado pela instituição,"Neumann, Eduardo Santos||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,As mulheres indígenas nos relatos jesuíticos da província do Paraguai (1609-1768),2013,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Jesuítas||Mulheres indígenas||Indígenas||América Latina||Paraguai,Jesuits||Reductions indians||Indigenous women||Female role,por,"Na Província Jesuítica do Paraguai, entre os anos de 1609 e 1768, os jesuítas fundaram as reduções de índios com o objetivo de civilizar e converter ao cristianismo os gentios. Nesse processo de redução houve a necessidade de deslocar as mulheres de suas atividades tradicionais. A partir das prescrições de gênero ocidentais foram conferidos às mulheres indígenas espaços restritos de atuação com a finalidade de diminuir o seu prestígio junto aos grupos ameríndios. Apesar da tentativa dos padres de impor uma rotina, circunscrevendo as mulheres ao espaço doméstico e/ou de confinamento, houve apropriações e resistências a este ordenamento sugerido. O trânsito intenso das mulheres, na construção criativa dos espaços de sociabilidade, faz delas agentes de mediação muito além do papel idealizado pelos jesuítas, restrito à maternidade e ao lar. Neste trabalho analiso o protagonismo feminino a partir dos relatos jesuíticos evidenciando um cotidiano mais matizado do que as narrativas inacianas supõem.",http://hdl.handle.net/10183/108951,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Koeppe, Cleise Helen Botelho",Não informado pela instituição,"Borges, Regina Maria Rabello||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Desmistificando preconceitos em relação às etnias indígenas brasileiras contemporâneas na educação em ciências do ensino fundamental: contribuições das etnociências e das tecnologias de informação e comunicação,2013,Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS),PUC_RS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,CIÊNCIAS - ENSINO||ÍNDIOS - ENSINO||ÍNDIOS - BRASIL - EDUCAÇÃO||ETNOLOGIA,Não informado pela instituição,por,"Education for diversity, in a multicultural country as Brazil, is a responsability of every single individual involved in the educational process. Brazilian Indian culture has been, in this context, underestimated , full of stereotypes and prejudice. At school, quite often, it is limited to a folkloric view or reduced to native cookery singularities. Science teaching can refresh this overview by minimizing the prejudice, bringing to classroom a more selective approach, wich will consider brazilian natives and their environmental relationships. This work intend to open up the discussion on how Ethnoscience and Comunication and Information Technologies are able to help in cutting out the myths and prejudice regarding to Brazilian Indians on the last series of elementary school. The research along with pedagogical activities seeks the epistemological aspects of the construction of alterity and knowledge made by individuals, regarding to live beings, the environment and environmental education, using in this process, the Ethnoscience and remote sensing as pedagogical strategies.Writen and oral production of the individuals were gathered and studied according to Semiotics and Text Analisys. From such studies emerge three comprehensive categories wich are linked to the questions of this research. Science and technology beating prejudice and building up new social representations; ethnoscience overcoming challenges and stereotypes and placing the teaching of science in to a context, from a contemporary and polemic subject. The results show that the alterity construction is idiosyncratic, complex and progressive process, where teaching strategies can be quite helpful.",http://hdl.handle.net/10923/2995,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
ALESSANDRA GONZALEZ DE CARVALHO SEIXLACK,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] INDIANS FINAL JUDGMENT: WAR AND POLITICS IN THE CONQUEST OF THE ARGENTINEAN SOUTHERN DESERT (1867-1879),2013,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] TERRITORIO||[pt] DESERTO||[pt] INDIGENAS||[pt] CAMPANHAS MILITARES||[pt] NACAO ARGENTINA||[en] TERRITORY||[en] INDIGENOUS||[en] MILITARY CAMPAIGNS,Não informado pela instituição,por,"[pt] Na década de 1870, o Estado argentino não havia ainda consolidado sua jurisdição sobre a extensão territorial correspondente ao antigo Vice-Reinado do Rio da Prata. Além de objeto de disputas limítrofes com outras Repúblicas, as regiões chaquenha, pampeana e patagônica permaneciam sob o domínio efetivo de diferentes grupos indígenas. Identificadas à ideia do Deserto, essas áreas constituíam alvo primordial de projetos de integração ao mundo da civilização e da modernidade. O objetivo desta dissertação é analisar as propostas políticas e as estratégias militares elaboradas pelos Ministros da Guerra e Marinha Adolfo Alsina e Julio Argentino Roca e discutidas no Congresso Nacional argentino nos anos 1870, visando à territorialização da região austral e ao enfrentamento do problema indígena. Busca-se interpretar as posições conflitantes de Alsina e Roca enquanto etapas complementares do processo de construção da Nação argentina e do seu território correspondente. Nesse contexto, a delimitação do território nacional através da ocupação estatal possibilitaria o monopólio do poder sobre toda a população que o habitava e a legitimação jurídica da aplicação desse poder, desassociando a Argentina da imagem do Deserto e da selvageria das populações nativas e identificando-a assim ao conjunto das Nações Civilizadas.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=22281&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=22281&idi=2||http://doi.org/10.17771/PUCRio.acad.22281,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Rocha, Ana Karina Silva da",http://lattes.cnpq.br/0894911365236137,"Machado, Denise Cantarelli||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4788589H0||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Avaliação da massa óssea e sua relação com a síndrome metabólica no envelhecimento indígena,2013,Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS),PUC_RS,BR,Instituto de Geriatria e Gerontologia,Programa de Pós-Graduação em Gerontologia Biomédica,CNPQ::CIENCIAS DA SAUDE::MEDICINA,openAccess,doctoralThesis,MEDICINA||GERONTOLOGIA||SÍNDROME METABÓLICA||ENVELHECIMENTO||IDOSOS||DENSIDADE ÓSSEA||ÍNDIOS - BRASIL - PESQUISAS||QUALIDADE DE VIDA,Não informado pela instituição,por,"The prevalence of metabolic syndrome (MS) has a wide range depending on the population and the diagnostic criteria used. MS is characterized by alterations in glucose metabolism, obesity, hypertension and dyslipidemia. Regarding bone mass, the higher the peak reached by the individual, the greater your reservation calcium for the period of aging and lower your susceptibility to fractures. This study aimed to describe bone mass and assess its relationship with the metabolic syndrome and vitamin D levels in indigenous middle-aged and elderly in rural areas of southern Brazil. This is a cohort study, cross-sectional, descriptive and analytical. Participated in the study, 73 Indians aged 40 or older in the municipality of Nonoai, RS, Brazil. The prevalence of MS was estimated by applying the diagnostic criteria recommended by the National Cholesterol Education Program - Adult Treatment Panel III. Biochemical tests were performed to determine the levels of total cholesterol, HDL cholesterol, blood glucose and TGL and vitamin D. Were also obtained anthropometric data and dietary data through a questionnaire frequency of food intake. The evaluation of bone densitometry was performed by the regions of the spine and femur. The prevalence of MS was 56 (76.7%) being more prevalent in females. Regarding bone mass observed that the major changes were located in Column 46 (63%). With respect to the femur bone, only 19% of subjects analyzed had abnormal. With respect to serum levels of vitamin D found that 49 (67.1%) were altered When the criteria for SM were compared with changes in bone mass was not significant, however HDL values were related to reductions in the levels of Vitamin D. Regarding food frequency, there was an association between bone mass, SM and serum vitamin D in thier adding salt to food. We observed a significant relationship between intake of fatty foods and meat with SM and altered levels of vitamin D. It is believed that the health education of individuals with bone changes associated with MS is the best way to control this problem, since it promotes its suitability for Indian culture and motivation to change habits in order to improve quality of life.",http://tede2.pucrs.br/tede2/handle/tede/2692,Não informado pela instituição,Não informado pela instituição,"ROCHA, Ana Karina Silva da. Avaliação da massa óssea e sua relação com a síndrome metabólica no envelhecimento indígena. 2013. 120 f. Tese (Doutorado em Gerontologia Biomédica) - Pontifícia Universidade Católica do Rio Grande do Sul, Porto Alegre, 2013."
