Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Souza, Raimundo Mendes de||http://lattes.cnpq.br/5292012365106871",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Nas cercanias do território Eware: três ensaios sobre os Tikuna de Umariaçu,2016,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios Tikuna||Comunidade indígena||Política territorial||Terras Indígenas||Direitos territoriais||CIÊNCIAS HUMANAS,Não informado pela instituição,por,"Esse trabalho de dissertação busca compreender as políticas territoriais indigenistas e suas interfaces escolas, xamanismo, propriedade na zona de fronteira no município de Tabatinga- Amazonas, tendo como objetivo principal entender o processo de territorialização da comunidade indígena Tikuna de Umariçú, situada na periferia do município de Tabatinga, extremo noroeste do Estado do Amazonas. A pesquisa analisa as políticas do governo voltadas para as populações indígenas que têm como objetivo manter o controle territorial dessas populações por meio do processo de incentivo à urbanização de comunidades. O estudo destaca também a luta dos povos indígenas Tikuna para manter a posse do território. A dissertação está dividida em três ensaios organizados da seguinte maneira: no primeiro, fazemos uma breve análise da história dos povos indígenas no Brasil. No segundo, analisamos as políticas públicas territoriais na Amazônia. No terceiro, fazemos referência por meio de entrevistas sobre a importância e simbolismo da terra para o povo indígena Tikuna da comunidade indígena Tikuna de Umariaçú. O resultado da pesquisa mostra o processo de luta dos Tikuna para conseguir a demarcação e garantir a posse de suas terras, a fim de perpetuar seus costumes e crenças. Fazemos uma breve menção sobre a relação existente entre espiritualidade e território no contexto da comunidade indígena Tikuna de Umariaçú","SOUZA, Raimundo Mendes de. Nas cercanias do território Eware: três ensaios sobre os Tikuna de Umariaçu. 2016. 167 f. Dissertação (Mestrado em Sociedade e Cultura na Amazônia) - Universidade Federal do Amazonas, Manaus, 2016.||http://tede.ufam.edu.br/handle/tede/5621",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"MELO, Elisângela Aparecida Pereira de",http://lattes.cnpq.br/8365658032920898,"GONÇALVES, Tadeu Oliver||Não informado pela instituição",http://lattes.cnpq.br/6789250569319668||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Sistema Xerente de Educação matemática: negociações entre práticas socioculturais e comunidades de prática,2016,Universidade Federal do Pará (UFPA),UFPA,Brasil,Instituto de Educação Matemática e Científica,Programa de Pós-Graduação em Educação em Ciências e Matemáticas,CNPQ::CIENCIAS HUMANAS::EDUCACAO::ENSINO-APRENDIZAGEM||CNPQ::CIENCIAS EXATAS E DA TERRA::MATEMATICA,openAccess,doctoralThesis,Matemática - Estudo e ensino||Etnomatemática||Professores indígenas – Formação||Educação escolar indígena - Práticas socioculturais||Índios Xerente – Educação escolar||Tocantins - Estado,Não informado pela instituição,por,"Ao considerar a complexidade que envolve a formação de professores indígenas e o ensino da Matemática escolar nas escolas indígenas, em especial, no que tange às interconexões das práticas socioculturais com as ações educativas e formativas, investigou-se, neste trabalho, em que sentidos é possível tomar as vivências, oriundas de atividades sociointerativas dos indígenas Xerente, como base mobilizadora de ações na e para a formação indisciplinar de professores que ensinam Matemática em comunidades de prática. A questão que norteou essa pesquisa buscou saber, Em que sentido as atividades sociointerativas vivenciadas pelos indígenas Xerente em comunidades de prática podem mobilizar ações de formação indisciplinar para os professores que ensinam Matemática na escola indígena? Recorremos à pesquisa qualitativa etnográfica, para a recolha das informações, nas aldeias Porteira – Nrõzawi e Salto – Kripre, sobre as práticas socioculturais de pertencimentos dos indígenas Xerente nas metades exogâmicas patrilineares Doi e Wahirê e de pertencimento do gênero masculino nos partidos das toras grandes de buriti pintadas – ĩsitro – Htâmhã e Stêromkwa. As abordagens teóricas assumidas, foram as de comunidades de prática, indisciplina e etnomatemática, por propiciarem uma releitura sobre essas práticas socioculturais, na perspectiva provocar novas ações na e para a formação de professores a partir da negociação dos significados das práticas socioculturais desses indígenas. Os resultados obtidos por meio das análises, apontam que os indígenas Xerente em suas comunidades de práticas socioculturais compartilham do empreendimento conjunto, do engajamento mútuo e do repertório compartilhado, de modo a constituírem-se como uma comunidades de prática. Por isso, a escola indígena Srêmtôwẽ, caminha em suas ações didáticas e pedagógicas para a constituição de comunidades de prática a partir da negociação coletiva das práticas socioculturais que possam contribuir com a criação e recriação de novas aprendizagens matemáticas indisciplinares.",http://repositorio.ufpa.br/jspui/handle/2011/9065,Não informado pela instituição,Não informado pela instituição,"MELO, Elisângela Aparecida Pereira de. Sistema Xerente de Educação matemática: negociações entre práticas socioculturais e comunidades de prática. 2016. 211 f. Tese (Doutorado) - Universidade Federal do Pará, Instituto de Educação Matemática e Científica, Belém, 2016. Programa de Pós-Graduação em Educação em Ciências e Matemáticas."
"OLIVEIRA, Rodrigo Magalhães de",http://lattes.cnpq.br/0870454364206409,"BELTRÃO, Jane Felipe||Não informado pela instituição",http://lattes.cnpq.br/6647582671406048||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A ambição dos Pariwat: consulta prévia e conflito socioambiental,2016,Universidade Federal do Pará (UFPA),UFPA,Brasil,Instituto de Ciências Jurídicas,Programa de Pós-Graduação em Direito,CNPQ::CIENCIAS SOCIAIS APLICADAS::DIREITO,openAccess,masterThesis,Direito e antropologia||Etnologia jurídica||Pluralismo jurídico||Comunidade indígena||Conflito social||Povos indígenas||Povos e comunidades traidicionais||Projetos neoextrativos||Conflito socioambiental||Sensibilidade jurídica||Interlegalidade||Índios Munduruku||Usina Hidrelétrica São Luiz do Tapajós||Amazônia,Não informado pela instituição,por,"Este trabalho discute a aplicação situacional do direito à consulta prévia, livre e informada dos grupos etnicamente diferenciados em contextos de conflitos socioambientais, produzidos por projetos caracterizados pela intensa exploração de territórios e recursos naturais. A dissertação situa-se no campo interdisciplinar da Antropologia Jurídica, cujos aportes teóricos e metodológicos auxiliam na compreensão dos usos do direito, para além dos enfoques jurídico-centrados preocupados com o cumprimento/descumprimento das normas estatais. Conflito socioambiental, sensibilidade jurídica, pluralismo jurídico e interlegalidade são as categorias fundamentais da análise. Por meio de etnografia do conflito socioambiental em torno do projeto da Usina Hidrelétrica São Luiz do Tapajós, busco demonstrar que o governo federal e o povo indígena Munduruku possuem sensibilidades jurídicas divergentes acerca da aplicação situacional da consulta prévia. Concluo que a sensibilidade jurídica governamental e a sensibilidade jurídica munduruku se ajustam a uma contenda mais ampla na qual diferentes agentes disputam para regular os direitos étnicos em nível global. O trabalho evidencia como os direitos humanos podem ser apropriados criativamente pelos grupos etnicamente diferenciados para reforçar suas lutas políticas.",http://repositorio.ufpa.br/jspui/handle/2011/9584,Não informado pela instituição,Não informado pela instituição,"OLIVEIRA, Rodrigo Magalhães de. A ambição dos Pariwat: consulta prévia e conflito socioambiental. 2016. 166 f. Dissertação (Mestrado) - Universidade Federal do Pará, Instituto de Ciências Jurídicas, Belém, 2016. Programa de Pós-Graduação em Direito. Disponível em: <http://repositorio.ufpa.br/jspui/handle/2011/9584>. Acesso em:."
"OLIVEIRA, Rafael Severiano de",http://lattes.cnpq.br/9431466333571324,"BARROS, Líliam Cristina da Silva||Não informado pela instituição",http://lattes.cnpq.br/0286644614789784||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os Tupinambá no Brasil colonial: aspectos da transmissão musical,2016,Universidade Federal do Pará (UFPA),UFPA,Brasil,Instituto de Ciências da Arte,Programa de Pós-Graduação em Artes,"CNPQ::LINGUISTICA, LETRAS E ARTES::ARTES::MUSICA",openAccess,masterThesis,Música indígena||Índios Tupinambá||Etnomusicologia||Grupos étnicos||Educação em música||Transmissão musical,Não informado pela instituição,por,"Estudo etnomusicológico no qual busquei compreender, a partir de relatos históricos, aspectos da transmissão musical da sociedade Tupinambá no Brasil colonial. Estudos sobre tal sociedade evidenciam que os diversos saberes culturais eram mantidos e transmitidos mediante práticas rituais que ocorriam na sociedade. Estas práticas eram então, além de celebrações, o momento no qual um conjunto de saberes era transmitido às gerações mais novas pelas mais velhas, sendo um locus de circulação e apropriação de saberes: as gerações mais velhas educavam as mais novas para seguirem com o modelo social. A transmissão de saberes ocorria também no cotidiano da sociedade. Em ambos os casos a apropriação dos saberes tradicionais implicava na existência de processos de criação e recriação destes mesmos saberes. A suposição é que os saberes musicais eram transmitidos da mesma maneira: nas práticas cerimoniais, rituais e cotidianas. A metodologia constou de análises dos relatos históricos interpretados à luz de pressupostos da Etnomusicologia, Educação e Etnologia, e uma ampla contextualização da sociedade em questão, sobretudo dos contextos que chamei de contextos musicais. O recorte temporal focaliza os séculos XVI e XVIII, período no qual as principais fontes foram produzidas. Como contribuição geral, pretende-se aprofundar os conhecimentos sobre os Tupinambá, em especial sobre aspectos musicais, bem como contribuir com a Etnomusicologia das sociedades indígenas das terras baixas da América do Sul. As conclusões alcançadas por este trabalho apontam que a transmissão musical ocorria nas práticas cerimoniais, rituais e cotidianas, e apresentam aspectos de tal transmissão.",http://repositorio.ufpa.br/jspui/handle/2011/8667,Não informado pela instituição,Não informado pela instituição,"OLIVEIRA, Rafael Severiano de. Os Tupinambá no Brasil colonial: aspectos da transmissão musical. Orientadora: Líliam Cristina da Silva Barros. 2016. 176 f. Dissertação (Mestrado em Artes) - Programa de Pós-Graduação em Artes, Instituto de Ciências da Arte, Universidade Federal do Pará, Belém, 2016. Disponível em: http://repositorio.ufpa.br/jspui/handle/2011/8667. Acesso em:."
"VALE, Rafaela Maciel do",http://lattes.cnpq.br/0405871552628629,"FERREIRA, Marília de Nazaré de Oliveira||Não informado pela instituição",http://lattes.cnpq.br/4291543797221091||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Expressões descritivas em Parkatêjê: aspectos semânticos e morfossintáticos,2016,Universidade Federal do Pará (UFPA),UFPA,Brasil,Instituto de Letras e Comunicação,Programa de Pós-Graduação em Letras,"CNPQ::LINGUISTICA, LETRAS E ARTES::LINGUISTICA",openAccess,masterThesis,Linguística||Sociolinguística||Línguas indígenas - Fonética||Língua parkatejê||Índios Gavião do Pará,Não informado pela instituição,por,"Esta dissertação aprofunda o estudo sobre a classe dos descritivos em Parkatêjê e tem como objetivo principal o refinamento das evidências que confirmam o status verbal destes itens lexicais. O Parkatêjê é uma língua Timbira pertencente ao tronco linguístico Macro-Jê; os falantes vivem em aldeias localizadas no município de Bom Jesus do Tocantins, às proximidades de Marabá, no Sudeste do Estado do Pará. Em Parkatêjê, os descritivos apresentam propriedades morfossintáticas semelhantes a nomes e a verbos e, semanticamente, expressam noções normalmente manifestas por adjetivos, em línguas que apresentam essa classe de palavras. Em virtude disso, partindo de uma perspectiva tipológico-funcional, apresenta-se inicialmente uma discussão, embasada em estudos como os de Givón (1984), Dixon (1982), Bhat (1994), Thompson (1988) e Schachter (1985), acerca dos nomes, adjetivos e verbos, considerando as mais diversas línguas naturais. Em seguida, aborda-se as principais características destas classes de palavras na língua Parkatêjê, com base em Araújo (1989) e Ferreira (2003). Além disso, expõe-se as hipóteses de classificação possíveis com relação aos descritivos, para, então, apresentar a proposta de análise da presente dissertação. Esta considera, principalmente, os aspectos morfossintáticos inerentes aos descritivos, tais como o conjunto de partículas de tempo, aspecto e modo com que podem ocorrer. Assim, o presente estudo mostra evidências quanto ao fato dos itens lexicais descritivos serem considerados verbos intransitivos.",http://repositorio.ufpa.br/jspui/handle/2011/8077,Não informado pela instituição,Não informado pela instituição,"VALE, Rafaela Maciel do. Expressões descritivas em Parkatêjê: aspectos semânticos e morfossintáticos. 2016. 122 f. Dissertação (Mestrado) - Universidade Federal do Pará, Instituto de Letras e Comunicação, Belém, 2016. Programa de Pós-Graduação em Letras."
"SILVA, Nandra Ribeiro",http://lattes.cnpq.br/4763631484448868,"GALUCIO, Ana Vilacy Moreira||Não informado pela instituição",http://lattes.cnpq.br/3697197245602067||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Pronomes em parkatêjê: a expressão da terceira pessoa,2016,Universidade Federal do Pará (UFPA),UFPA,Brasil,Instituto de Letras e Comunicação,Programa de Pós-Graduação em Letras,"CNPQ::LINGUISTICA, LETRAS E ARTES::LINGUISTICA||CNPQ::LINGUISTICA, LETRAS E ARTES::LETRAS::LINGUAS INDIGENAS||CNPQ::LINGUISTICA, LETRAS E ARTES::LETRAS::LINGUA PORTUGUESA",openAccess,masterThesis,Parkatêjê||Línguas indígenas||Índios da América do Sul||Linguística||Língua jê,Não informado pela instituição,por,"A língua Parkatêjê pertencente ao complexo dialetal Timbira, é falada no sudeste do Pará, próximo ao município do Bom Jesus do Tocantins. Essa língua apresenta duas séries de pronomes pessoais (livres e dependentes), que recebem marcas de caso e marcação especial de número. As duas séries, segundo Ferreira (2003), distinguem primeira e segunda pessoas, porém não havia sido descrita uma forma específica para o pronome de terceira pessoa. Esta dissertação descreve a expressão da terceira pessoa pronominal em Parkatêjê, comparando com as formas pronominais de terceira pessoa descritas para outras línguas Jê setentrionais, como Mẽbẽngokrê, Krahô, Pykobjê e Apãniekrá.",http://repositorio.ufpa.br/jspui/handle/2011/7973,Não informado pela instituição,Não informado pela instituição,"SILVA, Nandra Ribeiro. Pronomes em parkatêjê: a expressão da terceira pessoa. 2016. 87 f. Dissertação (Mestrado) - Universidade Federal do Pará, Instituto de Letras e Comunicação, Belém, 2016. Programa de Pós-Graduação em Letras."
"Macedo, Maria Daniela Corrêa de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O povo Guarani da América Latina e relações interculturais nas mídias sociais virtuais: uso e apropriação na construção de redes de cooperação.,2016,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Indigenous population||Intercultural relations||Cooperation||População indígena||Relações interculturais||Pueblos originarios||Relaciones interculturales||Cooperación||Internet||Índios Guarani - América Latina||Cooperação (Psicologia)||Educação multicultural||Mídia social||Psicologia||159.9,Não informado pela instituição,por,"This study aims to understand intercultural relations that indigenous communities have been established in virtual social networks, on the understanding that, before the internet, many people have spread their network relationships, such as the Guarani. It is considered that indigenous peoples because of the historical processes of colonization, still living in situations of neglect, rape and nonrecognition of their social rights and are often in the condition of invisibility. However, through social networks, some people have found the visibility and support for your questions. The methodology of this research is literature review; data collection in virtual media, especially the open pages and groups Facebook network; semi-structured interviews with 16 participants, two participants from Argentina, one of Bolivia, one of Paraguay and 12 in Brazil (in the states of São Paulo, Rio de Janeiro, Espirito Santo and Mato Grosso do Sul); and fieldwork in the villages of Brazil, Argentina and Paraguay. The virtual context proved to be a difficult environment and new designs, and therefore, for this study, we used the methodological contributions of the actor-network theory (TAR). Were mapped virtual networks of relationships involving the Guarani people and talked about the understanding of what situations and motivations have favored intercultural relationships and cooperation and with what objectives and support projects and ethnodevelopment have linked up. The most evident themes were the social rights of indigenous and relationship with people, land / territory and culture. It is also noted that, through the social network Facebook, many interactions, comments, ""likes"" and actions of individuals and groups have helped and cooperated to the wide dissemination of the themes of this people, as well as support for demonstrations in favor of the demarcation of the territory, but they have also highlighted reports and messages related to prejudice and racism against these people. Even if we can characterize the virtual space as a place of tension and ethnic conflicts, it is considered that this has been presented to the Guarani as possible for fruitful intercultural relations, for social participation, for the development of leadership, ethnic appreciation, for claims of social rights, to support ethnic development projects for the emancipation and cooperation between peoples.","MACEDO, Maria Daniela Corrêa de. O povo Guarani da América Latina e relações interculturais nas mídias sociais virtuais: uso e apropriação na construção de redes de cooperação. 2016. 300 f. Tese (Doutorado em Psicologia) - Universidade Federal do Espírito Santo, Centro de Ciências Humanas e Naturais, Vitória, 2016.||http://repositorio.ufes.br/handle/10/9099",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Lewkowicz, Rita Becker",Não informado pela instituição,"Victora, Ceres Gomes||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A hora certa para nascer : um estudo antropológico sobre o parto hospitalar entre mulheres mbyá-guarani no sul do Brasil,2016,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Etnografia||Etnologia indígena||Índios mbyá-guarani||Saúde indígena||Políticas públicas de saúde||Parto hospitalar||Cosmopolítica,Mbyá-Guarani||Indigenous health policies||Governance practices||Cosmopolitics||Childbirth,por,"Esta dissertação de mestrado problematiza a relação das mulheres mbyá-guarani com as práticas e políticas de saúde diferenciada, especialmente aquelas que dizem respeito ao processo de gestação, parto e puerpério. Primeiramente, trazendo recortes históricos e legislativos, faço uma discussão a respeito da emergência da “população indígena” como uma “população governável” em que a questão “étnica” aparece de maneira relevante nas práticas de governo, implicando em novos dispositivos de controle e formas de subjetivação a partir da “diferença cultural”. As políticas de saúde diferenciada são analisadas nesse contexto, tratando de traçar um solo sob o qual se sustenta o Posto de Saúde situado na Tekoá Koenju (aldeia mbyá-guarani localizada no município de São Miguel das Missões/RS), onde realizei parte de meu trabalho de campo. Um segundo momento deste trabalho dedica-se às práticas cotidianas de produção do que seria a “cidadania indígena” em um contexto de etnogovernamentalidade, salientando as formas pelas quais os profissionais de saúde atuam tanto baseados em valores morais e concepções próprias, quanto na racionalidade técnica (biomédica e biopolítica). A motivação humanitária (da política e da atuação dos profissionais) muitas vezes acaba por produzir uma população mbyá vulnerável, precária, a qual se justifica a intervenção. A partir da história contada por um karaí opygua suspendem-se certas regras desse jogo (político-conceitual) e adentra-se em outras possibilidades imaginativas mais atentas ao que os Mbyá vêm dizendo. Nessa direção, o terceiro momento atenta-se ao modo mbyá de fazer mundos, levando a política para o nível ontológico, e produzindo deslocamentos nos conceitos biomédicos. Seguindo histórias emblemáticas de partos (narradas e vivenciadas em diferentes espaços e momentos de minha trajetória etnográfica), busco trazer as formas mbyá de produção de corpos e pessoas, nas quais as práticas dos profissionais de saúde e o ambiente hospitalar também ganham um lugar específico. Os partos são, nesse sentido, como uma porta de entrada para pensar a cosmopolítica implicada no processo de produção da pessoa mbyá, situada também nas relações cotidianas com as políticas e práticas de saúde biomédica.",http://hdl.handle.net/10183/143117,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"SANTOS, Carlos Alberto Batista dos",http://lattes.cnpq.br/0024544164324027,"ALVES, Rômulo Romeu da Nóbrega||Não informado pela instituição",Não informado pela instituição,"MOURÃO, José da Silva||MEDEIROS, Maria Franco Trindade||FERREIRA, Felipe da Silva||SILVA, Washington Luiz da||Não informado pela instituição",Não informado pela instituição,"Padrões de caça, pesca e uso de animais silvestres pela etnia Truká, no semiárido brasileiro",2016,Universidade Federal Rural de Pernambuco (UFRPE),UFRPE,Brasil,Departamento de Biologia,Programa de Pós-Graduação em Etnobiologia e Conservação da Natureza,CIENCIAS BIOLOGICAS,openAccess,doctoralThesis,Fauna cinegética||Índio||Tradição cultural||Comunidade indígena,Hunting wildlife||Indigenous people||Cultural traditions,por,"The exploitation of natural resources by traditional communities is grounded in a set of knowledge, practices and human beliefs based on empirical experimentation of the closest environment that is part of the cultural traditions. This study adds to the recent researches about the indigenous peoples in Brazil and, especially, in the Northeast region, from oral memories of the indigenous Truká, who lives in the Brazilian Northeast semiarid and depend directly or indirectly of the natural resources of the environment in which they live, having an intimate association with the local wildlife, on which they developed indispensable knowledge for survivor of their culture. This study was developed in four indigenous settlements of the Truká people, located in the Lower-Middle São Francisco, in the cities of Sobradinho and Paulo Afonso, Bahia State, and in the cities of Cabrobó and Orocó, Pernambuco State. The indigenous people Truká has its original territory in the Assunção Island, Cabrobó`s city. Land and political conflicts led many families out of its original territory searching for new spaces. Thus, the settlements of Orocó, Paulo Afonso and Sobradinho arose. The migration process involves the adaptation to the news environment occupied, including the way to use the biodiversity available. This way, this study aimed to characterize the hunting activities, and to analyze the use of wild animals from the cultural practices of the Truká indigenous, investigate the influence of the migration process on medicinal use of wildlife, based on the hypothesis that the medicinal use of wildlife by different occupational center is influenced by new occupied environments, and to record the wealth of species caught, their uses, fishing techniques used, the ecological knowledge on these and the indigenous perception in relation to environmental impacts that influence the local fishery. The information on knowledge and local use of the wildlife resources were obtained through semi-structured questionnaires, complemented by free interviews and informal conversations. The data were collected in monthly visits lasting three days in each settlement, from February 2013 to December 2014. The four settlements of the indigenous people Truká share several knowledge on wildlife and its use, important components of the livelihood strategies of this people, among them the hunting and the fishing that remain as cultural traits of the ethnic group and are transmitted from one generation to another through orality. Our results also reveal that zootherapy practices among the Truká people persist as alternative therapy in all settlements investigated; however, each settlement has an idiosyncratic knowledge on the medicinal animals, which certainly is influenced by physical environment, by contact with other cultures and by maintenance or reduction of the contact with the Main Settlement of Cabrobó, place of origin of this people. The understanding of the local cultural practices that involve the wildlife resources and the conservation consequences of such activities on local biodiversity are essential for implementation of conservation strategies and handling actions truly effective and participatory, mainly focused on most exploited species, besides to contribute for an understanding of the wildlife usage modes by human people of the Northeast semiarid.",http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/4427,Não informado pela instituição,Não informado pela instituição,"SANTOS, Carlos Alberto Batista dos. Padrões de caça, pesca e uso de animais silvestres pela etnia Truká, no semiárido brasileiro. 2016. 142 f. Tese (Programa de Pós-Graduação em Etnobiologia e Conservação da Natureza) - Universidade Federal Rural de Pernambuco, Recife."
Carolina Lima Cangucu,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"O cinema Huni Kui no ""tempo da cultura""",2016,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Cultura com aspas||Kaxinawá||cultura||Cinema Indígena||Huni Kui||Tempo da||Acre||Cinema documentário||Documentário (Cinema)||Comunicação||Índios Kaxinawá,Não informado pela instituição,por,"The Huni Kui people, an indigenous group that live in the state of Acre in Brazil, storytell their story in five parts: the time of the huts, of the raids, of the captivity, of the rights and of the culture. The first period of time, the huts, refers to the time before the contact with the whites. At the present time, after many struggles to ensure their survival, the Huni Kui are rebuilding some of their practices and mythical narratives, and reinventing themselves. This research aims to investigate the place and the role of cinema in the new ""culture time"" lived by the Huni Kui. For that, we approach the indigenous category ""culture time"" to the researcher Manuela Carneiro da Cunhas formulations around the ""culture with quotes"" to understand how the films made by the Huni Kui have become a way of expression and development of the new conditions that allowed them to replace their historical experience and memories.",http://hdl.handle.net/1843/BUBD-AQNJEG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Gutierrez, José Paulo",Não informado pela instituição,"Nascimento, Adir Casaro||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"A circularidade das crianças Kaiowá na aldeia Laranjeira Ñanderu, Rio Brilhante, Mato Grosso do Sul",2016,Universidade Federal de Mato Grosso do Sul (UFMS),UFMS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Índios Guarani Kaiwá||Crianças Indígenas - Brasil||Aldeias Indígenas - Mato Grosso do Sul,Não informado pela instituição,por,"Esta pesquisa de doutorado, intitulada “A circularidade das crianças Kaiowá na aldeia Laranjeira Ñanderu, Rio Brilhante, Mato Grosso do Sul” está vinculada ao Programa de Pós- Graduação em Educação da Universidade Católica Dom Bosco e inserida na Linha 3 – Diversidade Cultural e Educação Indígena, ao Grupo de Pesquisa Educação e Interculturalidade e ao Observatório da Educação Escolar Indígena/CAPES/INEP/MEC. Tem como objetivo geral investigar a circularidade das crianças Kaiowá na aldeia Laranjeira Ñanderu, dentro de seu território. Esse objetivo se desdobra nos seguintes objetivos específicos: a) identificar a vivência das crianças Kaiowá na aldeia Laranjeira Ñanderu, no município de Rio Brilhante/MS; b) apresentar o significado de território tradicional para as crianças Kaiowá por meio de desenhos e fotografias; c) analisar a circularidade das crianças Kaiowá nas trilhas da aldeia Laranjeira Ñanderu. As crianças Kaiowá recebem uma educação tradicional proveniente do convívio com a família extensa a que pertencem, dos pais e irmãos do núcleo familiar e do contato com o território. O referencial teórico-metodológico, encontra-se na interface entre a Educação e a Antropologia, em especial, nas contribuições dos Estudos Culturais e da teoria Pós-Colonial, entre outros, os quais, no contexto da tese, foram sendo articulados. Quanto ao aspecto metodológico, a pesquisa é tida como qualitativa, desenvolvida em três momentos: bibliográfico, documental e de campo. Quanto aos procedimentos para a produção de dados, utilizou-se o método etnográfico, através do trabalho de campo, levantamento de fontes orais, observação das crianças, entrevistas, atividades de desenhos e fotografias. Pode-se dizer que os resultados produzidos na pesquisa reforçam o entendimento de que as crianças Kaiowá vivenciam intensamente a circularidade no território onde estão inseridas. Conclui-se que a circularidade acrescenta a dinâmica espaço-temporal e simbólica realizada nas trilhas existentes na aldeia e relaciona-se com a organização social em que os caminhos interconectam parentelas, relações políticas e sociabilidades.",https://repositorio.ufms.br/handle/123456789/2954,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Marra, Fabíola Benfica",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A América Latina e os latino-americanos nas narrativas de Eva Luna de Isabel Allende,2016,Universidade Federal de Uberlândia (UFU),UFU,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Letras||Índios - América||América Latina||Intertextualidade||Latino-americanos||Indígena||Nativos||Povos originários||Isabel Allende||Eva Luna||Metaficção historiográfica||Narrativas||Narradores||Latin American||Latino-Americans||Indigenous||Natives||Originating peoples||Intertextuality||Historiographic metafiction||Narratives||Storytellers||CNPQ::LINGUISTICA, LETRAS E ARTES::LETRAS",Não informado pela instituição,por,"This dissertation shows the results of the reach about the narrative written by Isabel Allende in the novel Eva Luna (1987) and on the book Cuentos de Eva Luna (1989). Many authors were called in attempt of the understanding of the writing process of the Chilean author. The way the Latin American and its natives Latino-Americans are represented possible shows an image of reader. We've accomplished a dialogue between the modern classic Walter Benjamin and the post-modern theory introduced by Linda Hutcheon. The historiographic metafiction was adhered to define the gender of the analyzed narratives. We've investigated the use of different forms of intertextuality, showing and evaluating possible influences and source texts. We can think about the presence of the indigenous on the official literature and historiography. We may consider how these textualities influenced in the work of Allend and may influence on the next writers and readers.","MARRA, Fabíola Benfica. A América Latina e os latino-americanos nas narrativas de Eva Luna de Isabel Allende. 2016. 118 f. Dissertação (Mestrado em Estudos Literários) - Universidade Federal de Uberlândia, Uberlândia, 2016. DOI http://doi.org/10.14393/ufu.di.2016.618||https://repositorio.ufu.br/handle/123456789/18406||http://doi.org/10.14393/ufu.di.2016.618",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
