Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Velame, Fabio Macedo",Não informado pela instituição,"Silva, Odete Dourado||Não informado pela instituição",Não informado pela instituição,"Silva, Odete Dourado||Braga, Julio Santana||Serpa, Angelo Szaniecki Perret||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,A arquitetura do terreiro de candomblé de culto aos Egum: o Omo Ilê Aboulá – um templo da ancestralidade afro-brasileira,2007,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Pós-Graduação em Arquitetura e Urbanismo,Arquitetura e Urbanismo,openAccess,masterThesis,"Arquitetura religiosa||Candomblé||Cultura afro-brasileira||Patrimônio cultural - Ilha de Itaparica, BA||Terreiro Omo Ilê Aboulá (Ilha de Itaparica, BA)||Afro-Brazilian culture||Candomble (Cult)||Cultural property - Ilha de Itaparica, BA||Religious architecture",Não informado pela instituição,por,"A presente dissertação busca entender como a cultura afro-brasileira determina a arquitetura e a espacialidade interna do terreiro de culto aos ancestrais, os Egum, o Omo Ilê Aboulá, localizado no povoado de Ponta de Areia na Ilha de Itaparica caracterizando a sua formação, construção, estruturação, organização, e funcionamento. Procura-se estabelecer a relação Cultura-Arquitetura. Para tanto buscou-se desvelar e desocultar cada ente que compõe a arquitetura do terreiro, ou seja, buscou-se compreender o significado, o sentido, as definições, os conceitos de cada elemento construído, natural, e espaços em si mesmo, e em suas relações com os demais, construindo um conjunto de relações que revelam este mundo afro-brasileiro. Para o desenvolvimento do trabalho foi adotado uma abordagem metodológica Fenomenológica, onde os membros da sociedade de culto aos Egum, notadamente o Alabá do templo (sumo sacerdote) Balbino de Paula e os Ojés Abás tiveram um papel central, pois o trabalho de produção de pesquisa de campo, dados primários, levantamento dos entes do terreiro foram produzidos e feitos por eles com o meu acompanhamento, ou seja, levantamento do cadastro arquitetônico do terreiro, levantamentos fotográficos, plantas arquitetônicas, e a elaboração de um projeto arquitetônico para a casa, sempre seguida por entrevistas qualitativas respectivas a cada etapa, chamadas por eles as ‘’conversas’’, que possibilitaram o desvelamento paulatino destes entes por eles pois participaram em todas as etapas do processo. Portanto, se estabelece uma relação em que a arquitetura ao mesmo tempo é determinada e determinante da cultura do culto aos ancestrais, onde à dimensão material e imaterial fundem-se e imbrincam-se na esfera da cultura.",http://repositorio.ufba.br/ri/handle/ri/30165,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Velame, Fabio Macedo",Não informado pela instituição,"Silva, Odete Dourado||Não informado pela instituição",Não informado pela instituição,"Silva, Odete Dourado||Sampaio, Antônio Heliodório Lima||Magnavita, Pasqualino Romano||Sousa Junior, Vilson Caetano de||Santos, Jocélio Teles dos||Braga, Julio Santana||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,Arquiteturas da Ventura: os terreiros de candomblé de Cachoeira e São Félix,2013,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Pós-Graduação em Arquitetura e Urbanismo,Arquitetura e Urbanismo,openAccess,doctoralThesis,Arquitetura religiosa||Candomblé||Cultura afro-brasileira||Patrimônio cultural - Cachoeira (BA)||Patrimônio cultural - São Félix (BA)||Afro-Brazilian culture||Candomble (Cult)||Cultural property - Cachoeira (BA)||Cultural property - São Félix (BA)||Religious architecture,Não informado pela instituição,por,"A presente tese visa defender a hipótese de que as Arquiteturas dos Terreiros de Candomblé de Cachoeira e São Félix diferenciam-se por serem compostas por processos contínuos de hibridação que edificam lugares próprios. As arquiteturas dos Terreiros de Candomblé de Cachoeira e São Félix são uma criação Afro-brasileira com lugares e dimensões simbólicas próprias. Para defender essa proposição tivemos que, primeiramente, conceituar a arquitetura, que aqui é entendida e definida como edificar lugares. Entendendo o lugar como o espaço vivenciado pelo homem que lhe atribui através de sistemas simbólicos um sentido, significado e valor. E, em seguida, desvelamos esses lugares singulares, particulares, próprias dessas arquiteturas através de três linhas de análise e abordagens metodológicas, nossos ""caminhos interpretativos"" que originaram três capítulos: transformações-permanências que originou o Capítulo I - Arquiteturas em Transe; híbrido-enlace arquitetônico do qual decorre o Capítulo II - Arquiteturas Mundanas; e, território rede-teia de significações que originou o Capítulo III - Arquiteturas Itinerantes. Na introdução trazemos uma revisão bibliográfica sobre os estudos dos Candomblé de Cachoeira e São Félix, sobre a Arquitetura dos Terreiros de Candomblé de Cachoeira e São Félix, a problemática e a hipótese proposta, os objetivos do trabalho, o aparato metodológico e uma revisão bibliográfica sobre arquiteturas sem arquitetos e, principalmente, sobre o conceito de ""lugar"" no campo disciplinar da Arquitetura e do Urbanismo. No primeiro capítulo, Arquiteturas em Transe buscamos nos terreiros Lobanekum, Ilê Axé Itaylé da nação Nagô-Vodum, Viva Deus da nação Nagô-Ixejá, Aganju Didê da nação Nagô-Tedô, e o Ilê Axé Ogunjá da nação Ketu, os lugares particulares que permanecem, envolta a tantas transformações, lugares que condensam os valores de culto, parentesco e ancestralidade atribuídos por essas comunidades terreiros. No segundo capítulo, Arquiteturas Mundanas tratamos nos terreiros Ogodô Dey da nação NagôKetu, Capivari (Pé da Cajá) e o Lobanekum da nação Nagô-Vodum, Dendezeiro da nação Angola, e Rumpame Runtóloji da nação Jeje-Mahi, as combinações, agregações, relações, enlaces, e entrelaçamentos de elementos culturais diferentes ao longo do tempo na criação de lugares próprios. No terceiro capítulo, Arquiteturas Itinerantes, buscamos a rede de lugares sagrados, particulares, em três escalas: arquitetura, cidade e região. Na escala da arquitetura, foram trabalhados os terreiros Raiz de Airá e Ilê Axé Oba Curuji da Nação Nagô-Vodum, e a Roça do Ventura da nação Jejê-Mahi; na escala da cidade, os lugares: esquinas, encruzilhadas, morros, pedras, árvores, riachos do Caquende, da Levada, do Capivari, e rio Paraguaçu, Oba Tedô, Ponte e o Viaduto do Batedor, Cemitério dos Africanos, Mata da Catuaba, Pilar Central da Ponte D. Pedro II, Trevo dos Escravos, Lagoa Encantada, Pedras do Cavalo e Rachada; e, na escala da região: a Festa da Pedra da Baleia. A conclusão encerra o trabalho e discorre sobre o processo de agregação cultural – a hibridação - presente nos três capítulos.",http://repositorio.ufba.br/ri/handle/ri/30166,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Leite, Gildeci de Oliveira",Não informado pela instituição,"Oliveira, Eduardo David de||Não informado pela instituição",Não informado pela instituição,"Boaventura, Edivaldo Machado||Correia, Wesley Barbosa||Ramos, Ricardo Tupiniquim||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"Edison Carneiro, biografemas: poesia, samba e candomblé",2017,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Doutorado Multi-institucional e Multidisciplinar em Difusão do Conhecimento,Multidisciplinar,openAccess,doctoralThesis,Edison Carneiro||Biografema||Poesia||Samba||Candomblé||Biographem||Poetry||Samba,Não informado pela instituição,por,"Apresenta-se um biografema de Edison Carneiro, estruturado pela percepção dos lugares de fala do Mestre Antigo, bem como por sua produção poética, sua relação com o samba e com a mitologia afro-brasileira. Demonstra-se que Edison Carneiro era “pessoa de dentro” ou, aproveitando-se de seus dizeres, “uma pessoa de casa”, em seus labores artísticos e etnográficos. Vê-se a produção do intelectual feiticeiro compromissada com um lugar de fala afro-brasileiro, popular e plural tanto na poesia, como referente à defesa do samba e na etnografia de candomblés da Bahia. O método, anunciado na primeira frase, é a biografemática barthesiana, contudo, permitindo-se o pesquisador, fazer inferências na teoria de Roland Barthes, seja aproveitando conceitos questionados por Barthes, seja criando conceitos complementares à biografemática ou à crítica da cultura. Por fim, têm-se um biografema de Edison Carneiro, que também permite revelações de passagens significativas da história da cultura brasileira, com as quais Carneiro têm responsabilidades. Seja na poesia, criando novos paradigmas para compreensões do amor e de suas posses, seja na defesa do samba, antecipando a noção de salvaguarda ou dando possibilidades para o entendimento de preconceitos, revisões e/ou permanências de mitos afro-brasileiros, demonstra-se a contribuição plural e afro-brasileira de Edison Carneiro.",http://repositorio.ufba.br/ri/handle/ri/22586,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Barbosa, Fernanda",Não informado pela instituição,"Rangel, Sonia||Não informado pela instituição",Não informado pela instituição,"Marfuz, Luiz||Martins, Leda||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,Ancestralidade em cena: Candomblé e Teatro na formação de uma encenadora,2016,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Pós-graduação em Artes Cênicas,"Teatro, Antropologia",openAccess,masterThesis,Teatro||Candomblé||Formação||Encenação,Não informado pela instituição,por,"Trata-se de pesquisa na linha de Poéticas e Processos de Encenação, na qual se cria um contexto poético-reflexivo no cruzamento de quatro campos: Processos Criativos, Imaginário, Candomblé e Teatro. O objeto disparador é o processo de formação da pesquisadora, que atua como encenadora no Núcleo Afro-brasileiro de Teatro de Alagoinhas – NATA –, desde 1999, e consiste em uma reflexão sobre o encontro entre Candomblé e Teatro em seu percurso. Nesse itinerário formativo e criativo, buscou-se compreender e identificar os princípios e procedimentos dominantes norteadores da prática cênica da encenadora com o referido grupo. Da leitura resultante desse trajeto de pesquisa, três Princípios foram configurados: Narrativas Mito-Poéticas, Teatro Ritual e Tradição na Contemporaneidade. Nesse contexto, apresenta-se um breve estudo sobre ritualidade, antropologia e história do Candomblé, tendo em vista sua contribuição na construção poética do NATA. Acompanham o relato crítico da experiência formadora entrevistas com artistas e mestres e são examinados os espetáculos do grupo, mas toma-se como foco principal o processo criativo do espetáculo Exu – A Boca do Universo, sua mais recente criação. Opera-se com a abordagem compreensiva para os processos criativos apresentada por Sonia Rangel, que adota entre os referenciais teóricos principais a teoria da formatividade de Luigi Pareyson e a teoria do imaginário de Gilbert Durand. Além de outros autores, teóricos e artistas da cena, tendo como ponto de partida as conexões, tensões e aproximações entre Candomblé e Teatro, dialogam também com o tema e o processo da pesquisa, entre outros, o pensamento de Antonin Artaud, Eugenio Barba, Inaicyra Falcão, Juana Elbein Santos, Jerzy Grotowski, Juremir Machado Silva, Lêda Maria Martins, Marco Aurélio Luz, Luis Nicolau Páres e Renato da Silveira.",http://repositorio.ufba.br/ri/handle/ri/23645,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Passos, Marlon Marcos Vieira",Não informado pela instituição,"Parés, Luis Nicolau||Não informado pela instituição",Não informado pela instituição,"Rabelo, Miriam Cristina||Moura, Milton||Melo, Marcelo Moura||Silva, Vagner Gonçalves da||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,Iyá Zulmira de Zumbá: uma trajetória entre nações de candomblé,2016,Universidade Federal da Bahia (UFBA),UFBA,Brasil,Não informado pela instituição,Programa de Pós-Graduação em Psicologia,Antropologia,openAccess,doctoralThesis,Mãe Zulmira.||Transnação.||Eixo Celeste.||Candomblé.||Etnografia.,Não informado pela instituição,por,"Esta tese é um desenho etnográfico da trajetória de Zulmira de Santana França, sacerdotisa do candomblé, iniciada aos sete anos de idade, nos idos de 1941, por Marieta Beuí, mameto do Unzó Tumbenci, terreiro fundado por ela, nos anos de 1930, na cidade do Salvador da Bahia, de nação congo-angola. Em sua feitura, Zulmira de Santana França teve como mãe pequena Luiza Franquelina da Rocha, na época, uma iaô do ketu, mas que depois se tornou uma das mais expressivas sacerdotisas da nação jeje-mahi, ficando eternamente conhecida como gaiaku Luiza de Oyá, líder espiritual do terreiro Huntoloji, da cidade baiana de Cachoeira. Zulmira herdou o Tumbenci de sua mãe adotiva e depois mãe de santo, mameto Beuí, aos 17 anos, quando sua mãe Beuí veio a falecer, em 1951. Tempos depois, para a composição de suas práticas religiosas, começou a ser cuidada por sua antiga mãe pequena, a já gaiaku Luiza, que se tornou sua mãe grande na linhagem espiritual do candomblé. Então, Zulmira passou a mameto de inquice. A partir de 1958, ao cumprir suas obrigações com gaiaku Luiza, recebeu a Cuia ritual (decá) também na nação do ketu, se tornando, além de uma mameto, uma iyalorixá, podendo iniciar filhos e filhas nesta nação. A tese versa sobre os entrecruzamentos de nações, a presença do congo-angola, do ketu, e, de certa forma, do jeje no exercício sacerdotal de mãe Zulmira em seu terreiro Tumbenci. Na tese há a presença de categorias analíticas bastidianas, como o princípio de participação (Bruhl), corte e as equivalências místicas; o conceito de agregação visto em Luis Nicolau Parés; algumas abordagens sobre perspectivas fenomenológicas em estudos afro-brasileiros desenvolvidos por intelectuais como Miriam Rabelo. Portanto, é um estudo que se volta para a negação da chamada pureza ritual e que busca evidenciar as misturas entre nações de candomblé e outras expressões religiosas, como umbanda, catolicismo e espiritismo. Para fortalecer minha compreensão acerca do que estudei, utilizei o conceito de transnação, a fim de configurar outras possibilidades rituais em casas abertamente amalgamadas, que já não podem ser entendidas pelos marcadores definidores da acepção nação, vistos em terreiros considerados tradicionais, por estarem alinhados ao que chamo, problematizando, de eixo celeste, fundamentalmente, A Casa Branca, o Gantois e o Afonjá.",http://repositorio.ufba.br/ri/handle/ri/23894,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Matos, Denis Alex Barboza de",Não informado pela instituição,"Sant'Anna, Márcia Génesia de||Não informado pela instituição",Não informado pela instituição,"Sant'Anna, Márcia Génesia de||Velame, Fábio Macêdo||Portela, Thais de Bhanthumchinda||Serra, Ordep José Trindade||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,A casa do “velho”: o significado da matéria no candomblé,2017,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Pós-Graduação em Arquitetura e Urbanismo,Arquitetura e Urbanismo,openAccess,masterThesis,Arquitetura||Patrimônio Cultural||Afro-brasileiro||Candomblé||Terreiros do Recôncavo Baiano||Cachoeira (BA)||São Félix (BA)||Templos,Não informado pela instituição,por,"A presente dissertação trata do significado da matéria no candomblé1, tendo como objeto de estudo, as arquiteturas dos templos dedicados ao vodum Azansú, no Terreiro Humpâme Ayíono Huntolóji, na cidade de Cachoeira na Bahia, e ao orixá3 Omolu, no Terreiro Ilê Axé Oyó Ni Ibecê ou Terreiro do Capivari, situado no município de São Félix, também no Recôncavo Baiano. O seguinte trabalho pretende desvelar e demonstrar, como os terreiros de candomblé, considerados como patrimônios culturais, exercem as suas próprias dinâmicas de preservação dos seus bens materiais, mesmo sendo regidos pelas legislações,ferramentas jurídicas e administrativas, técnicas e conceitos de preservação das instituições preservacionistas, que constituem os seus critérios de conservação na excepcionalidade artística e histórica dos objetos materiais, o que fundamenta os seus métodos de preservação,estando estes, estruturados na permanência, imutabilidade e autenticidade da matéria. O que diverge consideravelmente das práticas de conservação e preservação dos bens materiais existentes no candomblé, e que se encontram fundamentadas em processos que envolvem não somente a impermanência da matéria, mas também, a sua substituição, mutabilidade, transitoriedade, transformação e restituição. Esses processos estão atrelados de forma indissociável às práticas dos rituais e a cosmovisão afrodescendente reproduzida nos terreiros, bem como a conceitos que envolvem a ancestralidade, o parentesco, o intercâmbio entre os mundos material e espiritual e, sobretudo, a produção, potencialização e permanência do axé4. Esta diferença de conceitos e práticas de conservação tem gerado uma série de conflitos, divergências, embates e enfrentamentos entre as comunidades de terreiro e os órgãos de preservação do patrimônio cultural brasileiro. Sendo assim, objetivou-se com o seguinte trabalho, esclarecer e elucidar os pontos considerados como críticos, no que se refere às dificuldades por parte dos órgãos de preservação em entender os princípios e preceitos que regem a dinâmica de salvaguarda da matéria no candomblé. Buscou-se ainda, compreender os significados, os sentidos, os conceitos, os propósitos e as práticas de preservação dos principais bens materiais dos terreiros estudados, ou seja, as arquiteturas dos seus templos, tratadas essencialmente como um produto da cultura e da cosmologia dos grupos humanos, os objetos rituais e os elementos materiais que constituem os seus símbolos religiosos, bem como a relação desses objetos com o espaço, o lugar, os rituais e as comunidades que deles fazem uso, tecendo relações de identidade e pertencimento.",http://repositorio.ufba.br/ri/handle/ri/25818,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Palmeira, Rafael",Não informado pela instituição,"Scott Junior, Rowney Archibald||Não informado pela instituição",Não informado pela instituição,"Scott Junior, Rowney Archibald||Ezequiel, Carlos||Lühning, Ângela||Oliveira Filho, Pedro||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"RITMOS DO CANDOMBLÉ KETU NA BATERIA: ADAPTAÇÕES DOS TOQUES AGUERÉ, VASSI, DARÓ E JINKÁ, A PARTIR DAS PRÁTICAS DE IURI PASSOS",2017,Universidade Federal da Bahia (UFBA),UFBA,Brasil,Não informado pela instituição,Programa de Pós-graduação Profissional em Música,Artes/Música,openAccess,masterThesis,Candomblé||Ritmos afro-brasileiros||Bateria||Música Popular,Não informado pela instituição,por,"Este documento compreende o trabalho final apresentado ao Programa de Pós-Graduação Profissional em Música da UFBA e tem como principal objetivo propor adaptações de ritmos do Candomblé Ketu para o instrumento Bateria, a partir das práticas do músico e alabê Iuri Passos. Inicialmente será apresentado um Memorial, onde um resumo da história musical do autor, enfatizando a trajetória percorrida durante o curso, estará descrito. Em seguida um artigo acadêmico, que elabora apontamentos iniciais sobre uma Teoria da Aprendizagem da Bateria, será compartilhado. Na sequência, o resultado da pesquisa será apresentado em formato de livro-método para o instrumento bateria, onde quatro ritmos do Candomblé Ketu, e suas respectivas adaptações na Bateria, serão explorados. As variações e adaptações descritas no método estão compartilhadas também em um DVD anexado ao final do mesmo. Encerrando, serão apresentados relatórios descrevendo as práticas realizadas no período.",http://repositorio.ufba.br/ri/handle/ri/26155,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Nunes, Erivaldo Sales",Não informado pela instituição,"Moura, Milton Araújo||Não informado pela instituição",Não informado pela instituição,"Freitas, Antonio Fernando Guerreiro de||Luhning, Angela Elisabeth||Parés, Luis Nicolau||Fraga Filho, Walter da Silva||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,Contribuição para a história do Candomblé Congo-Angola na Bahia: o terreiro de Bernardino do Bate Folha (1916 –1946),2017,Universidade Federal da Bahia (UFBA),UFBA,Brasil,Não informado pela instituição,Programa de Pós-graduação em História,História,openAccess,doctoralThesis,Candomblé||História e memória||Terreiro do bate folha||Salvador||História social||Representações sociais||Candomblé Congo-Angola||História das religiões afro-brasileiras||Trajetória e representações sociais,Não informado pela instituição,por,"A presente tese busca compreender as formas de representações religiosas e sociais do Terreiro de Candomblé do Bate Folha, em Salvador, no período compreendido entre 1916 e 1946. Isto implica considerar algumas estratégias adotadas pelo Estado republicano, pela Justiça, pela Polícia e pela Imprensa Baiana, bem como algumas táticas de resistências adotadas pelos Terreiros de Candomblé baianos ao longo da primeira metade do século XX. Em termos específicos, procurou-se investigar a trajetória do Bate Folha, quanto à passagem de terreno (propriedade) a terreiro (espaço de resistências e práticas religiosas); compreender as experiências das gerações iniciais do Terreiro e suas relações com a formação do Candomblé Congo-Angola na cidade de Salvador, sobretudo pautadas nas visões binárias pureza-fraqueza/africano-crioulo; e por fim, identificar os elos de continuidade e/ou descontinuidade nas trajetórias religiosas dos primeiros sacerdotes. A associação entre indivíduo e sociedade leva a compreender algumas formas de negociações, trocas e/ou conflitos existentes entre os membros do Terreiro Bate Folha e os demais terreiros de candomblés baianos. O recorte temporal concentra especialmente a liderança de Manoel Bernardino da Paixão, que teve a sua trajetória de vida entre 1892 até o ano de 1946. São micro-histórias envolvendo traição, sucessão, práticas de cura, perseguições, afetos e desafetos. Utilizou-se de fonte documentais, iconográficas, bibliográficas e orais, todas elas perpassaram a trajetória do líder religioso à frente do Terreiro, reunindo um corpus documental apurado, complexo e com amplas possibilidades de desdobramentos interpretativos.",http://repositorio.ufba.br/ri/handle/ri/26673,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Gomberg, Estélio",Não informado pela instituição,"Soares, Carlos Alberto Caroso||Não informado pela instituição",Não informado pela instituição,"Ponde, Milena Pereira||Serra, Ordep José Andrade||Iriart, Jorge Albert Bernstein||Pereira, Claúdio Luiz||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"Encontros terapêuticos no Terreiro de Candomblé Ilê Axé Opô Oxogum Ladê, Sergipe/Brasil.",2008,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Pos Graduação em Saúde Coletiva,Saúde Coletiva,openAccess,doctoralThesis,Candomblé||Saúde Coletiva||Ilê Axé Opô Oxogum Ladê||Itinerários Terapêuticos||Sistemas Terapêuticos||Sergipe,Não informado pela instituição,por,"O presente estudo tem como objetivo principal apreender os usos de recursos terapêuticos utilizados por clientes, adeptos ou não, que freqüentam o único Terreiro de Candomblé de origem ketu, - Ilê Axé Opô Oxogum Ladê -, situado no município de São Cristóvão, distante cerca de 20km da cidade de Aracaju, Estado de Sergipe.O Candomblé pode ser entendido como uma religião de matriz africana cuja re-elaboração em solo brasileiro tem como objetivo principal buscar a integração do indivíduo à da natureza através de um corpus religiosos e de uma visão de mundo que busca no equilíbrio do indivíduo a sua principal função terapêutica.O Candomblé, ao olhar para o indivíduo de uma forma abrangente, possibilita a este que não só venha a cuidar de sua vida material como um todo, como também permite que este venha a compreender os processos que porventura estejam envolvidos no que tange aos aspectos relacionados aos estados da saúde/doença. A noção de saúde e bem estar como um estado a ser alcançado é uma constante nos discursos produzido pelo “povo de santo“. De diferentes maneiras, todos – adeptos ou não – apontam o equilíbrio desejado ou alcançado como um dos principais fatores relacionados à adesão religiosa. Sejam por problemas “espirituais” ou transtornos pessoais como problemas de saúde, no trabalho ou em família, estas foram e são apontados como a principal causa pela procura de uma ajuda religiosa. Além disso, a este também é dada a possibilidade no ato da iniciação, seja parcial ou total de vir a se re-configurar enquanto indivíduo, através de uma intensa rede de solidariedade e parentesco que acabam por envolvê-lo neste momento. Ao adentrar a este sistema religioso terapêutico, o sujeito vai experimentar e se confrontar com uma série de inovações na sua vida cotidiana, ampliando sua percepção sobre as causalidades da doença, que vão repercutir diretamente na consideração da relação existente entre “corpo/mente/orixá”, contribuindo desta maneira para o surgimento de uma nova opção no leque de itinerários terapêuticos disponíveis para os indivíduos. No decorrer deste trabalho foram ouvidos 16 indivíduos, adeptos ou não, além da observação de diversos rituais, que buscavam atuar como um recurso terapêutico que pudessem auxiliar no desvendamento dos processos saúde-doença capazes de levar o indivíduo ao equilíbrio. Assim, consideramos que a compreensão da doença é pautada na intersecção do sujeito e suas interações nos grupos, nas instituições e seus processos culturais, onde pudemos observar que a definição de doença não inclui somente a experiência pessoal do problema de saúde, mas também o significado que o indivíduo confere a ela. Nesse sentido, é significativo apreender as cosmovisões e as estratégias lançadas pelos “Terreiros de Candomblé” em se colocar como uma opção terapêutica na sociedade mais ampla. Isto implica em compreender como este dialoga e disputa uma clientela com o “sistema oficial de saúde”, mesmo que de forma não consciente, assim como perceber suas concepções particulares de significados do corpo, constituindo assim um espaço por excelência de práticas e saberes litúrgicos e religiosos, que ampliam as características fisiológicas inerentes ao ser humano, tal como visto pela biomedicina.",http://repositorio.ufba.br/ri/handle/ri/27089,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Gordenstein, Samuel Lira",Não informado pela instituição,"Etchevarne, Carlos Alberto||Não informado pela instituição",Não informado pela instituição,"Souza, Marcos André Torres de||Allen, Scott Joseph||Parés, Luis Nicolau||Pereira, Cláudio Luiz||Etchevarne, Carlos Alberto||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,De sobrado a terreiro: a construção de um candomblé na Salvador oitocentista,2014,Universidade Federal da Bahia (UFBA),UFBA,Brasil,Não informado pela instituição,Programa de Pós-graduação em Antropologia,Ciências Humanas||Arqueologia/Antropologia,openAccess,doctoralThesis,Arqueologia histórica||Candomblé||Materialidade||Salvador,Não informado pela instituição,por,365 f.,http://repositorio.ufba.br/ri/handle/ri/33551,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Queiroz, Karla Geyb da Silva",Não informado pela instituição,"Ristum, Marilena||Não informado pela instituição",Não informado pela instituição,"Guedes, Maristela Gomes de Souza||Bastos, Ana Cecília de Sousa Bittencourt||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,Convivendo com os orixás: a trajetória religiosa de crianças adeptas ao candomblé e o contexto escolar,2015,Universidade Federal da Bahia (UFBA),UFBA,Brasil,Não informado pela instituição,Programa de Pós-Graduação em Psicologia,Psicologia do Desenvolvimento Humano,openAccess,masterThesis,Candomblé||Religião||Subjetividade||Infância,Não informado pela instituição,por,"A subjetividade é uma categoria de análise científica que integra os fenômenos culturais, sociais e, consequentemente, os fenômenos humanos. Neste sentido, é possível afirmar que os sujeitos se constituem a partir de sua imersão em um mundo estruturado, em um processo de construção histórica. Assim, estudar aspectos relacionados à religião consistiria em uma contribuição para a análise dos fenômenos culturais e, consequentemente, para a compreensão da subjetividade. A religião integra a vida humana colaborando na sua estruturação, exercendo funções culturais, sociais e psicológicas. Diante da multiplicidade de religiões existentes no Brasil, escolheu-se o candomblé, cuja trajetória foi marcada pela proibição, perseguição e silenciamento, justificados pela concepção demonizada de suas práticas e de seus participantes. Como qualquer outra religião, o candomblé conta com a participação de crianças que atuam ativamente nos processos religiosos, seja nas cerimônias iniciáticas, ocupando cargos, ou simplesmente como convidados nas festas. Nos espaços dos terreiros, as crianças sentem-se orgulhosas de sua religião, das funções que ocupam e dos conhecimentos que adquirem, contudo, na escola, experimentam vergonha, silenciamento e discriminação sobre sua pertença religiosa. A centralidade ocupada pela escola nas trajetórias de vida das crianças e os tensionamentos produzidos acerca da pertença religiosa ao candomblé, neste contexto social, denotam a escola como espaço em que condições histórico-culturais são produzidas. O referencial teórico da psicologia histórico-cultural, especificamente, a teoria da subjetividade desenvolvida por González Rey, conforma a base interpretativa dos fenômenos analisados. Este aporte configurou-se como peça fundamental para nortear este trabalho, cujo objetivo geral foi compreender, a partir dos relatos fornecidos pelos adultos adeptos do candomblé inseridos na religião na infância, como a produção de sentidos sobre a pertença religiosa foi balizada pelo contexto escolar. Coerente com o referencial teórico e com o objetivo delineado, esta pesquisa pautou-se no caráter qualitativo, valorizando o singular na produção do conhecimento. Os participantes foram três adultos candomblecistas, que participaram ativamente do candomblé na infância e que estudaram em instituições de ensino público no Estado da Bahia. Os procedimentos para coleta e organização das informações basearam-se nos princípios éticos devidos e os instrumentos utilizados foram o questionário sociodemográfico e a conversação. A organização da conversação realizou-se a partir dos conteúdos temáticos que emergiram no relato dos participantes e foram separados em unidades de registros, seguindo-se a análise pautada nos relatos dos participantes e no referencial teórico da psicologia histórico-cultural. Os resultados estão apresentados em três momentos, que versam sobre a inserção religiosa no candomblé (1), as trajetórias religiosas e o cotidiano nos terreiros (2) e as relações estabelecidas no espaço escolar (3), enfatizando os processos de construção dos sentidos dos participantes nestes espaços sociais. A análise permitiu compreender como a escola balizou, em distintos momentos, a pertença religiosa dos participantes. Os resultados indicam que há um longo caminho para a superação da intolerância religiosa em relação aos adeptos do candomblé.",http://repositorio.ufba.br/ri/handle/ri/18649,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
