Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Rosa, Débora Jeane, 1992-",Não informado pela instituição,"Fernandes, Ricardo Cid, 1967-||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Renovação dos ciclos, transformações da vida : uma etnografia sobre o Ka'a Nhemongarai (Cerimônia da Erva-Mate) dos Guarani-Mbya da Aldeia Piraí (Araquari/SC)",2019,Universidade Federal do Paraná (UFPR),UFPR,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Etnologia||Índios Guarani Mbiá||Antropologia,Não informado pela instituição,por,Orientador: Prof. Dr. Ricardo Cid Fernandes,https://hdl.handle.net/1884/63644,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Milder, Vanessa dos Santos",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Sistemas tecnológicos e a história indígena em três sítios cerâmicos Guarani, situados nos distritos de São Valentim e Boca do Monte, Santa Maria/RS",2021,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Guarani; Cerâmica; Contextos; Escolhas; História indígena||Guarani; Pottery; Contexts; Choices; Indigenous history,Não informado pela instituição,por,"Na década de 80, o professor Victor Hugo Oliveira da Silva, que coordenava o Laboratório de Estudos e Pesquisas Arqueológicas da Universidade Federal de Santa Maria/RS evidenciou e escavou sítios arqueológicos na região do Sétimo Distrito de Santa Maria/RS e, em várias localidades rurais do entorno. A revelação dos sítios se dava por meio de informações dos agricultores da região, pois, estes encontravam cacos de cerâmica ao lavrarem a terra. Os materiais, aos quais se referiam, são utensílios, resquícios de artefatos, confeccionados e utilizados por grupos indígenas que habitaram o território que hoje é Santa Maria. Porém, as atividades arqueológicas se restringiram basicamente ao campo arqueológico e coleta de fragmentos cerâmicos, chegando até os dias atuais com poucos registros documentais das atividades, incluindo o extravio da localização dos sítios arqueológicos. Ao retomarmos as pesquisas, desenvolvemos, analisamos e interpretamos os contextos arqueológicos e históricos, com objetivos de recuperar parte da história dos habitantes que um dia ocuparam a área dos três sítios arqueológicos: Alto das Palmeiras, (VAC.M 6), Rincão dos Flores (VAC 3) e Estância Velha (VAC 1, VAC 2 e VAC4). Através de uma pesquisa histórica e arqueológica, que busca compreender até mesmo uma heurística extraviada pelo tempo; conversas informais com ex-membros da equipe de arqueologia; relocalização de sítios através de diferentes fontes e insights durante o percurso, análises das coleções cerâmicas, bem como a recuperação das localizações dos três sítios supracitados, além da análise contextual e cronológica, alguns aspectos tecnológicos sobre a cerâmica e a história que permeia os contextos no qual esta foi utilizada, são tecidos e encadeados neste discurso. Os levantamentos dos dados históricos e arqueológicos nos possibilitou construir argumentos que dão suporte para a compreensão da ocupação e reocupação do território por grupos indígenas durante diferentes períodos em que o estreitamento e alargamento das fronteiras territoriais e os mecanismos de conquista reducional mudaram o ritmo de vida das populações indígenas da região. A pesquisa apresenta um estudo tecnológico de 5.545 elementos cerâmicos guarani. As análises das coleções cerâmicas pressupõe e evidenciam algumas tendências particulares das (os) artesãs (ãos) relacionadas às suas escolhas tecnológicas, bem como juntamente com os contextos históricos, nos fornecem particularidades e questionamentos sobre a história indígena e colonial local, do Distrito de Boca do Monte e do Distrito de São Valentim - Santa Maria/RS",https://www.teses.usp.br/teses/disponiveis/71/71131/tde-10112021-154349/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Baco, Hiuri Marcel di",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A cerâmica pintada Guarani: o estudo dos desenhos presentes nas cerâmicas arqueológicas da área do Projeto Paranapanema,2018,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Desenho Cerâmico Guarani||Estrutura||Guarani Ceramic Design||Interpretação||Interpretation||Operações de Simetria||Structure||Symmetry Operations,Não informado pela instituição,por,"Esta tese apresenta alguns resultados da pesquisa realizada com as cerâmicas pintadas Guarani do Baixo Paranapanema. A experiência com a análise dos desenhos presentes nos fragmentos cerâmicos permitiu avaliar algumas das propriedades estruturais e simétricas que envolvem essas configurações, bem como demonstrar alguns aspectos interpretativos relacionados com as práticas socioculturais dos indivíduos ceramistas. O objetivo principal é estudar a cerâmica Guarani e interpretar seus desenhos, explicitando os processos cognitivos que envolvem essa atividade. Além disso, proponho uma metodologia de análise dos fragmentos cerâmicos pintados de modo a não fragmentar os estilos em motivos mínimos, que se desenvolvem gradualmente, defendendo e procurando demonstrar o caminho para a compreensão da estrutura do desenho como um todo.",http://www.teses.usp.br/teses/disponiveis/71/71131/tde-05062018-083915/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Rodrigues, Arnaldo dos Santos",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Etnoconhecimento sobre abelhas sem ferrão: saberes e práticas dos índios Guarani M'Byá na Mata-Atlântica.,2005,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,abelha  indígena||ethnoentomology||ethnoknowlwdge||etnoconhecimento||indians Guarani||indios guarani||Mata Atlântica||stingless bees,Não informado pela instituição,por,"Os insetos representam cerca de 53% dos táxons de todas as espécies vivas, constituindo 4/5 do reino animal e, atualmente, fazem parte da alimentação de aproximadamente 1500 etnias, em todo o mundo. Grande parte da polinização das florestas tropicais, como, no caso do Brasil, atribui-se à atividade polinizadora desses animais, sendo as abelhas sem ferrão (Hymenoptera, Apidae, Meliponinae), contribuintes com até 90% da polinização das árvores nativas brasileiras. Estudos relacionados às abelhas sem ferrão no Brasil revelaram que a maior parte dos nomes populares que recebem são de origem indígena e, em alguns casos, a denominação científica também sofreu essa influência. Desde 1542 são observados, na literatura sobre os Guarani, o uso de insetos, incluindo-se a alimentação entre outras práticas. Esta pesquisa discorre sobre o conhecimento etnobiológico que os índios Guarani-mbyá possuem sobre as abelhas sem ferrão. O estudo foi realizado na Área Indígena Guarani da Barragem"" aldeia Morro da Saudade, de apenas 26,3 hectares, localizada no distrito de Parelheiros, bairro Barragem, periferia da cidade de São Paulo, SP, Brasil (coordenadas latitude: S-23o5216 e longitude: W-46o3858). A população atual é de aproximadamente 120 famílias, 600 indivíduos, falantes da língua Guarani, do tronco lingüístico Tupi, da família Tupi-Guarani, dialeto Mbyá e, como segunda língua, adotaram o português do Brasil. O levantamento dos dados, inicialmente, se baseou no estudo etnográfico, permitindo conhecer a comunidade de maneira preliminar, como é comum em estudos das humanidades. Obedeceu, ainda, a duas etapas de coletas no campo que se distinguem qualitativamente, porém se completam. A primeira, de observação-participante, com o propósito de conhecer o comportamento da etnia, através de contatos diretos, em situações específicas ou não, nas quais a intervenção do pesquisador é reduzida ao mínimo. E, a segunda, de entrevistas livres e entrevistas semi-estruturadas, aplicadas a vários membros da comunidade e, com informantes-chave, reconhecidos como especialistas. Seguiu-se um roteiro pré-estabelecido com o intuito de garantir homogeneidade na abordagem. Em ambas as etapas a utilização da abordagem êmica prevaleceu, objetivando a obtenção de dados que possibilitassem centrar as coletas posteriores em um assunto específico. Tal abordagem resultou em registrar a maneira como os índios organizam, percebem, usam, aprimoram e transmitem seus conhecimentos sobre as abelhas sem ferrão, com o cuidado de não lhes impor parâmetros científicos. Concluiu-se que o conhecimento entre os Guarani-mbyá, a respeito das abelhas e insetos correlatos, foi transmitido oralmente de geração para geração, numa prática constante do aprendizado, inclusive aprimorando esse conhecimento, onde distingue-se 25 etnoespécies organizadas em três diferentes categorias: a) abelhas sem ferrão (13 etnoespécies), b) abelhas com ferrão (07 etnoespécies) e, c) vespas (05 etnoespécies), abrangendo: descrição, distribuição, nidificação, sazonalidade, dispersão, aspectos biológicos, do hábitat, ecológicos, fenológicos, detalhes morfológicos e etológicos, manejo e práticas de manipulação para extração de produtos, acondicionamento e semidomesticação de espécie e, utilização de seus produtos, destacando-se maior riqueza em detalhes para a categoria das abelhas sem ferrão. O conhecimento sobre as abelhas sem ferrão está presente, praticamente, entre todos os membros da comunidade, difere em profundidade com maior relevância entre os especialistas, melhores conhecedores.",http://www.teses.usp.br/teses/disponiveis/91/91131/tde-15072005-150814/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Vedovatto, Marjana",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Resistir e vencer pela força espiritual dos antigos : conflito de territorialidades na demarcação da terra indígena Guarani Mbya de Mato Preto,2023,Universidade Federal Fluminense (UFF),UFF,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Territorialidade||Guarani||Mato Preto||Conflito||Colonos||Territorialidade humana||Indígena||Descolonização||Territorialidad||Guaraní||Mato Negro||conflicto||colonos,Não informado pela instituição,por,"A presente dissertação de mestrado busca demonstrar os conflitos de territorialidades presentes na demarcação da Terra Indígena Guarani de Mato Preto, situada na Região Norte do estado do Rio Grande do Sul, onde temos uma configuração agrária baseada na “agricultura familiar”, com uma estrutura fundiária de pequenos e médios lotes, superposta a territorialidades originárias associadas a ecossistemas integrantes do Bioma Mata Atlântica. Em termos ambientais, a região em estudo situa-se na bacia hidrográfica do Alto Uruguai, ecossistema de Floresta Ombrófila Mista em zona de encontro com a Floresta Estacional Decidual. A colonização efetuada sobre territórios indígenas nesta área ocorreu via ação governamental no início do século XX. Na ocasião foram inseridos nessas terras “colonos”, descendentes de imigrantes europeus. Neste caso, trabalharemos com a questão da usurpação territorial indígena ocorrida na época, os impactos ambientais e sociais pós-colonização agrícola e o conflito atual perante a retomada Guarani de seu território tradicional. O conflito é analisado a partir das territorialidades distintas, pela diferenciação de modos de vida e formas de ver, entender e se relacionar com o mundo. A partir disso, inicia-se a discussão sobre as estratégias moderno-coloniais multi-escalares contra o modo de ser indígena e a demarcação de suas terras. Abordamos a paralisação da demarcação e os principais recursos discursivos, técnicos e ideológicos que compõe estas estratégias, culminando em uma CPI (Comissão Parlamentar de Inquérito) dos órgãos responsáveis pelas demarcações de Terras Indígenas e Quilombolas (FUNAI E INCRA). Concomitante a isso, atenta-se para o fato da constante articulação e resistência Guarani na luta por reconhecimento de seu povo e de sua cultura a partir da sua sabedoria e força espiritual ancestral na retomada de seus territórios e na defesa de seus direitos originários, compreendido por nós como uma resistência “anticolonial”. Para isso, buscamos utilizar como catalisador das discussões o conceito de territorialidade, que aplicado ao caso, trata do conflito para além da disputa pela terra, revelando questões ontológicas e epistêmicas, bem como as ações resultantes de cada matriz de racionalidade na formação territorial segundo suas formas de grafar o espaço.","VEDOVATTO, Marjana. Resistir e vencer pela força espiritual dos antigos : conflito de territorialidades na demarcação da terra indígena Guarani Mbya de Mato Preto. 2017. 180 f. Dissertação (Mestrado em Geografia) – Programa de Pós-Graduação em Geografia, Instituto de Geociências, Universidade Federal Fluminense, Niterói, 2017.||http://app.uff.br/riuff/handle/1/29118",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Nouhuys, Iana Scopel van",Não informado pela instituição,"Kubo, Rumi Regina||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Kunhangue Reko, o modo de ser de mulheres Mbya Guarani : entre plantas e palavras na busca pelo Teko Porã, bem viver",2023,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ecologia||Mulher indígena||Índios mbyá-guarani||Plantas medicinais,Não informado pela instituição,por,"Em meio ao contexto de crises ambientais, políticas e ontológicas que são reproduzidas com a colonialidade, observa-se a insurgência de mulheres indígenas que, junto a plantas e outros elementos naturais, se levantam e exigem escuta. Como refúgios que precisam ser constituídos aos humanos e não humanos nesta era, a ecologia tradicional do povo Mbya Guarani apresenta alternativas ao desenvolvimento. Em meio a plantas e memórias, entre a autora e uma mulher indígena mbya guarani, a presente dissertação foi produzida. Realizou-se imersões no cotidiano socioambiental e político de mulheres guarani, as kunhangue, sobretudo em uma aldeia, tekoa, no extremo sul da Mata Atlântica, onde coabitam seres múltiplos que se interconectam por meio da espiritualidade e de mãos indígenas as quais produzem arte, alimento, remédio e cuidado. O conhecimento científico e etnoecológico tradicional é, além de belo, cada vez mais de alta relevância para compreender as fissuras que o senso comum generalista produz e infiltra nas culturas originárias. Partindo dessa aldeia, fez-se uma caminhada pela parcela riograndense do yvyrupa, espaço tradicional e transfronteiriço mbya guarani, junto a diversas outras mulheres desta etnia que, com metodologias próprias, interpelam e impõe limites à sociedade não indígena, jurua kuery, de forma elegante, coletiva, artística e espiritual. Os contatos intergeracionais indígenas colocam a memória dos mais antigos e antigas no centro das relações. A memória, que é biocultural e mitológica, fazendo uso de belas palavras, caminha do passado ao presente, para vislumbrar o futuro. Por meio de cantos, danças e conselhos aos mais jovens como ferramenta de resiliência, as mulheres guarani, junto a seu Povo e acompanhadas pelas plantas e outros seres, perpetuam o amor e a alegria como combustível para a continuidade da caminhada.",http://hdl.handle.net/10183/271930,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Fagundes, Célio dos Santos",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4264932P2&tokenCaptchar=03AGdBq24Vb50E9ZrtKGSpfkEC--a_s0BmvcOzAdzcV9C7rfCecQ-zh67GuJ6zVdXcHYX1B2es50dhjRiaJsiIdMnBgMwYWc1tiAgAxgyvpfDLtyWjeZYFPdGPxpvc9hvOrieINf1VNSB3QkrNvwSS2VBYkrQLPMDaZTePSuSJfLtiDwjk7JeO2fwOUMGYV02NDJ3edkUqS7_CeqMq8lQVIzSxKmQLTxiAE4qLOgKV2YuPEX67ye3hvwO0q28UU-sNfoJho5kKVE1_3wi8qPIfkyqAx-E9A70e4NwMVVgVbxHhla5d5np6gt4ZoJDQD6cBH9RvlpmMKm9bzHLt8Zsu8rRQl-5oM-exj8oeOCokNHTMdQAUIKmTFBv5Tnc8G4N67EZTaqPqyRCsLfQXAPI7oKxAFBHQxZpqdGp0PEtqzXqA7lNrgOBqi9bpqPZZqHu5WqV8-shy4CTFWhbzhNfe4zxCwi0phueXrw,"Carvalho, Alessandra Izabel de||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4790634U4&tokenCaptchar=03AGdBq24hKD6OfoVo-EPDyMrRhevrMDyY_mvXqz4Tl-LW6uKVd8Xbx-WsFpnBBV9xb05D-kvLI3hXLXewsWuLMsTlma7l3ZxhJVhKLXFPYlyI6IrCYx3zCxnIiMyY40SKP5bH0ecYSRS0Mx5gumQRULfvtaEN0tSNzppYftzw8WUqtg7Tq9mKe40bv6atKqWKNJUn4zbphOgsBLHynWs_eQPrHxCvhUup6TDnYVTgSKzUad8F7VVz87_YVQ56DYPhSlKoCdMXZkWm5Ucv-SmT4mkyqgju_bIQUwHpDjR6QpMY6kCB326oigjEcMNvDASlXlVpsjNz1g5Yd6r5niqiWvsZMWWF3u079kfvggpgStiOrhGo0eklOKSP_A_imC705yXtL7TYgMJ0QJvw4g1EEzkfBDlTIYYw5o8v8205k27v3cRpQckCMeeXzsjHXxKMwEOLaZhEe4kRYeYxXTD8HsOaGKkFmZCtNA||Não informado pela instituição,"Parellada, Claudia Inês||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4785488U5&tokenCaptchar=03AGdBq26MFs1UjFdOQkxjm5AWW0STsfkzdt9iXqrOg45cjx7hJfs3odk8yVw8cEXvQizggVq5GTTxP7HWKR0rtrn9R0oS4mnoYJPUBUDzuNs08Cc_vII-Ei7pK9GP4rzx7L7u3f-_nbdK1XDDjofd8XxtIIGoT1JO98_sbdh061Q-1SJ7Tp1PR1eeYrGMvgRfZ6WrkbndMw70GuOa1ME4fy_9GBTKlE7Kikt4e7iqbs-_LxAAqOGtWoyNXO7TUpHyn16dO8ozxGlpahJ_auZmYWanKij66UQeyFaaEaNrSh5QTok2oJPdaRjLzudZbZXd58K-IV9GhHiSJ2RWSxp36h9rAQF25sTtKA4f-hA9B8YXe3wdltaJElmIJXopkUemdBLu3v6rVx0_0OvwZJIZkgwlJUn-0bblcFDiyW2my2qYLzHMLJo51-vim-TZYyC5JLXzyw2r92U82HIOAN0KdQVeLW4AUnDUqA||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,"O mito da “Terra sem Mal” e as narrativas acerca da remoção dos índios Guarani de Itaporanga/SP, no início do século XX",2020,Universidade Estadual de Ponta Grossa (UEPG),UEPG,Brasil,Departamento de História,Programa de Pós-Graduação em História,CNPQ::CIENCIAS HUMANAS::HISTORIA,openAccess,masterThesis,Guarani||Terras indígenas||Narrativas||Alto Paranapanema||Guarani||Indigenous lands||Narratives||Alto Paranapanema,Não informado pela instituição,por,"Este trabalho busca registrar narrativas de índios descendentes dos Guarani que habitavam a região da bacia do Rio Paranapanema e foram reunidos no Aldeamento São João Batista do Rio Verde, hoje Itaporanga, SP, antes de serem removidos. Por meio de uma abordagem qualitativa, foram recolhidos os depoimentos de não índios e índios que retornaram à região para reaver as suas terras. As técnicas de coleta de dados empregadas foram: depoimentos, análise documental e o diário de campo do pesquisador. Entre os principais interlocutores teóricos incluem-se os autores: Curt Nimuendajú (1987, 2014), As populações indígenas Kaiowá Kaingang e as populações brasileiras na bacia dos rios Paranapanema/Tibagi no final do século XIX: conquista e relações interculturais. Mota (2001, 2005), Pinheiro (1992, 2004, 2009), o Relatório Circunstanciado de Identificação e Delimitação das Terras Indígenas Guarani de Itaporanga e Barão de Antonina, produzido pelo Grupo Técnico da Fundação Nacional do Índio (Funai), em 2010, entre outros. A análise dos dados apoia-se na técnica da análise de conteúdo, na modalidade temática, conforme definido por Bardin (2010). Relatórios de viagens de exploradores da região, documentos dos cartórios locais e do antigo Serviço de Proteção ao Índio (SPI), assim como notícias de jornais, apontam que a comunidade indígena habitava as terras da região há pelo menos sessenta anos e que a sua remoção, em 1912, para Avaí, SP, ocorreu por diferentes razões associadas entre si, sobressaindo as de ordem econômica, os contágios por doenças e principalmente a intensa usurpação das terras tradicionalmente ocupadas por essa comunidade pelos não índios, que fundaram o povoado do Rio Verde, hoje Itaporanga. Na análise das narrativas, é feita a interpretação de documentos, relatórios e publicações sob a ótica das circunstâncias políticas, sociais e econômicas que levaram à remoção dessa comunidade indígena no início do século XX. A releitura e o enredo dos fatos históricos, enquadrados a partir das representações de identidade do povo indígena, as questões da posse da terra pelos colonos, a expansão da agricultura de negócios, a chegada da estrada de ferro e a omissão do Estado no que diz respeito às demandas da comunidade indígena, fatores alinhados entre si, trouxeram novos entendimentos sobre os motivos que culminaram com a expulsão dos Guarani de suas terras.",http://tede2.uepg.br/jspui/handle/prefix/3141,Não informado pela instituição,Não informado pela instituição,"FAGUNDES, Célio dos Santos. O mito da “Terra sem Mal” e as narrativas acerca da remoção dos índios Guarani de Itaporanga/SP, no início do século XX. 2020. Dissertação (Mestrado em História) - Universidade Estadual de Ponta Grossa, Ponta Grossa, 2020."
"Couto, Cristiane Beatriz Dahmer",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,História da implantação da educação escolar na comunidade indígena Ñandeva-Guarani da reserva Porto Lindo no município de Japorã MS,2007,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Educação||Educação Escolar Indígena||Ñandeva-Guarani||Ciências Humanas - Educação||Education||Aborigine formal education||Ñandeva-Guarani,Não informado pela instituição,por,"O presente trabalho tem como objetivo relatar o processo histórico da educação escolar indígena na comunidade Ñandeva-Guarani, localizada na reserva Porto Lindo, município de Japorã (MS). Para tanto, utilizou-se duas fontes de dados: documentos e depoimentos orais. A partir de um mapeamento inicial do objeto de estudo, realizado com as fontes documentais, foram entrevistados seis professores – três indígenas e três não-índios. A pesquisa privilegiou o período de 1960 até os dias atuais, mas também utilizou dados documentais referentes à região que remontam ao período colonial do Brasil. A apresentação dos resultados tem início com uma retrospectiva histórica da comunidade indígena guarani no estado do Mato Grosso do Sul, do século XVI ao XXI, passando depois a pormenorizar os acontecimentos diretamente vinculados à criação da escola localizada na Reserva Indígena Porto Lindo, da comunidade Ñandeva-Guarani, foco deste estudo. A forma como se inicia a implantação da escola nessa comunidade, tendo como referência os dados documentais e os depoimentos recolhidos, e as práticas que ali vêm sendo efetivadas – especialmente quanto aos significados, assumidos pelas indígenas a partir dos saberes transmitidos pela educação ali praticada – permitiram identificar alguns dos problemas ligados tanto à questão da educação indígena, em geral, quanto aos problemas específicos da comunidade enfocada. Com isto, surgem indagações que, espera-se, auxiliem futuras pesquisas sobre educação indígena, em geral, e sobre os rumos da educação escolar entre os Ñandeva-Guarani, da reserva Porto Lindo, em particular.",https://repositorio.uel.br/handle/123456789/17548,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Nakamura, Rafael Chaves",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os nomes do mato e tempo do documento: formulações ava guarani sobre os documentos de identificação pessoal,2024,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ava Guarani||Ava Guarani||Border||Documentos||Documents||Estado-nação||Fronteira||Identidadetificação pessoal||Identity||Nation-state,Não informado pela instituição,por,"Os nomes do mato e o tempo do documento formulações ava guarani sobre os documentos de idenNo Oeste do Paraná, região de fronteira entre Brasil e Paraguai, é bastante comum encontrarmos entre os Ava Guarani pessoas que enfrentam problemas com sua documentação pessoal. Na maioria das vezes, são casos de registro tardio ou de pessoas que transitaram entre aldeias nos dois lados da fronteira e tentam regularizar a situação no país onde residem atualmente. Mas mesmo entre aqueles que possuem documentos de identificação pessoal e estão devidamente regularizados perante a burocracia estatal, os documentos são motivo de reflexão a respeito de diversos problemas de outra ordem. Esta dissertação apresenta formulações a respeito dos documentos de identificação pessoal que transitam entre o polo da cidadania no Estado-nação e o polo das relações de alteridade que os Ava Guarani estabelecem com os brancos e com os diversos outros seres que habitam o cosmos. O trabalho etnográfico também trata de como os Ava Guarani relacionam as transformações no espaço com transformações no tempo, marcado pelas experiências vividas, e formulam a respeito de um tempo do mato, sem documentos, e o tempo do documento, caracterizado pela dependência em relação ao mundo dos brancos. Por fim, a forma de conhecimento dos brancos, relacionada ao papel e as formas de conhecimento e constituição da pessoa ava guarani elucidam algumas comparações que contribuem para o entendimento do que fazem os documentos entre os Ava Guarani",https://www.teses.usp.br/teses/disponiveis/8/8134/tde-16122024-122751/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Vendrame, Sônia Inês",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4256644H8,"Ferreira, Jerusa Pires||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A internet na aldeia Tekoha Añetete: como o novo suporte digital interage na cultura indígena guarani na terra prometida,2014,Pontifícia Universidade Católica de São Paulo (PUC-SP),PUC_SP,BR,Comunicação,Programa de Estudos Pós-Graduados em Comunicação e Semiótica,CNPQ::CIENCIAS SOCIAIS APLICADAS::COMUNICACAO,openAccess,doctoralThesis,Comunicação||Cultura||Resistência||Guarani,Communication||Culture||Resistance||Guarani Indians,por,"In Brazil , the National Indian Foundation estimates that there are 51 thousand Guarani living in nine states: Mato Grosso , Paraná , Rio Grande do Sul, Santa Catarina , São Paulo , Rio de Janeiro , Espirito Santos , Pará and Tocantins . This thesis is the result of the study conducted in Guarani Village, Tekoha Añetete in West of Paraná, where 46 families live. They were transferred to the reserve, one of the last to be created in the State, after the lands covered by water during the formation of Itaipu Lake .With the area that has more than 80,000 hectares, the project developed by Federal and state governments, jointly with Itaipu handed granted houses with water and light in an attempt to make the new address in template. Endowed the place with satellite dishes so that residents could have access to television, telephone and radio, less than two years after, computers connected by Internet . And against this background will study sought to ascertain to what extent the media supports the historical allies of constant transfer of the territory of origin of the Guarani , mainly influenced the culture of these first inhabitants of Paraná , and new combinatorial both interaction and resistance , resulted from this plot that is subject to the Guarani Nation. To know these communication processes adopted multimetodos, namely ethnographic observation, consumer map and in-depth interviews. This set of data was analyzed and the theoretical ground the Communication and Culture shaft. The fascinate by new technologies became apparent. However, it was also possible that the measure that the Village was obtained or appropriating technological devices, the Internet finally emerged through resistors Mode Being Guarani. This mode is present in rejecting models of houses, giving rise to the puxadinhos, in indigenous religious events that only occur in Opy - Puxadinho and during rituals of healing and death, and finally the refusal to make the new address in the harness industrial scale, characteristic of the state where the Village was inserted as an agricultural area",https://tede2.pucsp.br/handle/handle/4608,Não informado pela instituição,Não informado pela instituição,"Vendrame, Sônia Inês. A internet na aldeia Tekoha Añetete: como o novo suporte digital interage na cultura indígena guarani na terra prometida. 2014. 251 f. Tese (Doutorado em Comunicação) - Pontifícia Universidade Católica de São Paulo, São Paulo, 2014."
