Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Ramos, Jussara Aparecida Fernandes",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Inclusão, discriminação e racismo : um estudo sobre alunas cotistas afrodescendentes na UFABC",2017,Universidade Federal do ABC (UFABC),UFABC,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,AÇÃO AFIRMATIVA||EDUCAÇÃO - BRASIL||COTAS AFRODESCENDENTES||AFFIRMATIVE ACTION||EDUCATION||AFRO-DESCENDANT QUOTAS||PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS HUMANAS E SOCIAIS - UFABC,Não informado pela instituição,por,Orientadora: Profa. Dra. Ana Keila Mosca Pinezi,http://biblioteca.ufabc.edu.br/index.php?codigo_sophia=109133,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Mattos , Ana Lúcia Ferreira de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Rompendo mordaças e muros: Lima Barreto e o enfrentamento do racismo na aula de história,2019,Universidade do Estado do Rio de Janeiro (UERJ),UERJ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ensino de história||Literatura||Relações étnico-raciais||History teaching||Literature||Ethnic-racial relations||CIENCIAS HUMANAS::HISTORIA,Não informado pela instituição,por,"Esta Dissertação de Mestrado examina possibilidades de uso da obra literária do escritor Lima Barreto como um instrumento para auxiliar professores de história em seu trabalho em sala de aula, especialmente no Ensino Fundamental, e na disseminação de uma educação antirracista e democrática. Para esta Dissertação de Mestrado foram utilizados dois romances do escritor Lima Barreto, Recordações do escrivão Isaías Caminha, Clara dos Anjos e uma obra de memórias, o Diário íntimo.","MATTOS, Ana Lúcia Ferreira de. Rompendo mordaças e muros: Lima Barreto e o enfrentamento do racismo na aula de história. 2019. 97 f. Dissertação (Mestrado Profissional em Rede Nacional PROFHISTORIA) - Faculdade de Formação de Professores, Universidade do Estado do Rio de Janeiro, São Gonçalo, 2019.||http://www.bdtd.uerj.br/handle/1/19977",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santos, Raquel Pinheiro dos",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Manoel Bomfim e Juliano Moreira: Aproximações e oposições ao racismo científico na Primeira República,2014,Universidade do Estado do Rio de Janeiro (UERJ),UERJ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Théories raciales||identité nationale||intellectuels||Eugénisme||Teorias raciais||identidade nacional||intelectuais||Eugenia||Bomfim, Manoel, 1868 1932||Moreira, Juliano, 1873¬1988||Relações raciais||CNPQ::CIENCIAS HUMANAS::HISTORIA::HISTORIA DO BRASIL",Não informado pela instituição,por,"Este trabalho analisa produções de Manoel Bomfim (1868-1932) e Juliano Moreira (1873-1933) com relação ao tema da raça e miscigenação, no contexto das primeiras décadas do período republicano brasileiro. Os artigos e livros consultados variam entre os anos de 1905 e 1931. O objetivo é compreender como se dava, para ambos, numa perspectiva comparativa, a relação entre as três raças formadoras da nacionalidade brasileira, a intensa mestiçagem e o progresso do país nos âmbitos social, político e econômico. A análise apresenta uma visão das linhas teóricas das Faculdades de Medicina da Bahia e do Rio de Janeiro por sua importância como centros divulgadores do saber médico institucionalizado no país, aos quais estiveram vinculados os autores que constituem o objeto da pesquisa. De igual forma, considera, ainda, as recentes produções acerca do conceito de intelectual homens letrados que atuaram publicamente entre o final do século XIX e o início do XX e as propostas de leitura e aplicação das teorias raciais no Brasil no seio deste grupo, bem como seus discursos sobre identidade nacional e imigração estrangeira, sob o viés da eugenia da raça brasileira","SANTOS, Raquel Pinheiro dos. Manoel Bomfim e Juliano Moreira: Aproximações e oposições ao racismo científico na Primeira República. 2014. 152 f. Dissertação (Mestrado em História Social do Território) - Universidade do Estado do Rio de Janeiro, São Gonçalo, 2014.||http://www.bdtd.uerj.br/handle/1/13590",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santos, Fabricio Oliveira dos",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Relações de poder e modos de (re)existência: como a juventude negra protagoniza lutas cotidianas contra o racismo em Cariacica/ES?,2019,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Políticas públicas||Juventude||Relações de poder||Public policies||Young people||Power relations||subject.br-rjbn||Psicologia,Não informado pela instituição,por,"This dissertation addresses how struggles are carried out by youth groups in the city of Cariacica-ES as resistance practices. We approach the concepts of race and resistance, as well as the criminalization’s processes of black youth that live in the outlying ghettos, highlighting the invention’s practices of existence concretized by these young blacks people from the ghettos. The survey covered conversations with ten young participants from the collectives groups “Creativity”, “Learning Culture”, “Battle” and “Funk Capixaba Movement”. We use as a research method the references of intervention research, understanding that we transform to create knowledgement. The analyzes carried out were based on the conceptual formulates tools, above all, by Abdias do Nascimento, Fanon e Mbembe. In the name of the security of population’s better-off social groups, practices of extermination and incarceration have been erected, especially of blacks people who live in the ghettos. The actions of youth collectives groups, through poetry, music, graffiti, have interfered in the racism practices that young people face in their daily lives.",http://repositorio.ufes.br/handle/10/14202,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Xavier, Francisco de Assis",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Processos educativos na comunidade jongueira de Anchieta: práticas de enfrentamento ao racismo na educação de jovens e adultos,2019,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Práticas pedagógicas||Intangible cultural heritage||Jongo ethnic-racial relations||Pedagogical practices||Patrimônio cultural imaterial||Relações étnico-raciais||Jongo||subject.br-rjbn||Educação,Não informado pela instituição,por,"The dissertation now socialized is the result of research carried out under the Graduate Program of Professional Master in Education (PPGMPE) of the Federal University of Espírito Santo (UFES) and aims to unveil the constitutive elements of Intangible Cultural Heritage in the jongueira community of Anchieta/ES Higher Education and the possible connections with pedagogical practices in the school system of that municipality. For such, the study privileged the analysis of the racial processes in the community education and the narratives of the involved ones in the research as basic premises to the understanding of the way in which the jongueiro identity construction is accomplished through the knowledge coming from its ancestors, as well as the perception of teachers and students to ethnic-racial relations in the school space. From field research in two school units and interviews with professionals and students of these establishments, as well as members of the Jongo de São Benedito Sol e Lua Group, it was possible to verify the intertwining of the boundaries established between the jongueiro territory and the school community, portrayed from the theoretical perspective of authors such as Santos (2005), Freire (2005; 2010), Bauman (2003), Munanga (2005), among others. From this research it was inferred that the cultural practices lived in the communities must go beyond the limits of the gates of the teaching units, so that the students can recognize themselves in the activities of the curriculum that are experienced there and this empathy generated during these experiences. an education intended to be liberating",http://repositorio.ufes.br/handle/10/13557,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Machado, Sandra Maria",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Ditos, não ditos, juventudes, violências, indisciplinas : tentáculos do capitalismo estético? Racismos invisíveis?",2018,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Youths||Schools||Violence||School subject||Capitalism||Capitalismo||Disciplina escolar||Ensino Fundamental - Disciplina||Escolas||Juventude||Violência||Educação||37,Não informado pela instituição,por,"Nowadays, it has been noticed many ways of negligence towards the youth, when compared to the childhood, especially from those coming from the outskirts of several cities in Brazil. This research aimed to problematize, in a middle school of the city of João Neiva - ES, the relationship between indiscipline and violence registered on school documents that deals with students that come from neighborhoods where they coexist with so many shapes of violence, above all those that present characteristics that does not fit in with the “aesthetical capitalism”. The context of production of vulnerability and violence, on structural and subjective planning, concerning the deterioration of life by biopower and biopolitics in its framing and culpability. In the theoretical field about violence, in its many facet of discipline, racism, historically build, rhizomatically, deeply rooted in the Brazilian society, we not always acknowledge, almost always silenced of the dialogue of school’s curriculum questions. There were brought here as intermediators Foucault (1979, 1999, 2004, 2014), Arendt (2001, 2016), Butler (2015), Carvalho (2008, 2009, 2010, 2012), Pelbart (2011), Gomes (2003, 2005, 2008, 2011), Larrosa (2015), ambg others. This research points out the existence of trivialization and or overvaluation of actions considered as violence on personal records of students; in the use of measures that results in lost of constitutional rights to the young people. Such actions, if negotiated, could be solved without conflicts between students and school's technical personnel. That way, the chance of problematizing the discursive practice that happen to/ with the youth in it's space, is lost, and to miss out on opportunities of potentiate the existence of these individuals. A school that perceive the youths with multiple perspectives; does not ignore that diverse youths existent; that is less disciplinarian and fill the time with significance, becomes essential.","MACHADO, Sandra Maria. Ditos, não ditos, juventudes, violências, indisciplinas: tentáculos do capitalismo estético? Racismos invisíveis? 2018. 142 f. Tese (Doutorado em Educação) - Programa de Pós-Graduação em Educação, Universidade Federal do Espírito Santo, Centro de Educação, Vitória, 2018.||http://repositorio.ufes.br/handle/10/8540",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Barrozo, Helom de Oliveira",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Subjetividades e negritudes: relações raciais, racismo e invenção da existência",2019,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Relações raciais||Identidade||Subjetividade||Experiência comunitária||Cuidado||Racial relations||Identity||Subjectivity||Community experience||Care||subject.br-rjbn||Psicologia,Não informado pela instituição,por,"This dissertation analyses the modes of subjectivation present in the African and Afrodiasporic peoples, combining the ways in which these experiences and knowledge contribute to think about the present and hegemonic subjectivities, that is, which advances are possible deriving out of the African perspective. In order to do so, the routes of oral tradition, of gender relations, of community experience and of ways of caring and of health production were used. At first, the concept of subjectivity and racism as a mode of production are discussed, inserting the notion of identity and the respective consequences for racial relations, asserting the need to affirm multiplicity, singularity and the common as ways of fighting against racism. From that moment on, the African presence is strengthened, comprehending the importance of the word and its respective powers of transformation of reality, constituting peace or war; the constitutive processes; the holistic perspective and modes of relation with the environment, with ancestry and with those who have not yet been born; paradigm of health care; the universal as an aspect of the pluriverse, the affirmation of the multiplicity of centers; the strengthening of community experience, shifting the understanding of individualism as opposed to collectivity and betting on the radicality of groupality as an outlet for social problems and the affirmation of social welfare.",http://repositorio.ufes.br/handle/10/13934,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ginity, Eliane Goulart Mac",Não informado pela instituição,"Pereira, Nilton Mullet||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Ensino de história, narratividade e racismo : o potencial ético da aula de história",2018,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ensino de história||Narrativa histórica||Ficção||Relações étnicas e raciais||Educação básica||Escravidão||História,Fictional historical narrative||Education of Ethnic-Racial Relations||Historical imagination,por,"A elaboração de narrativas históricas ficcionais pelos alunos da educação básica foi o objeto de estudo desta dissertação. Pretendi analisar como é possível construir conceitos históricos, como racismo e identidade, reconhecer e desenvolver posicionamentos ético-políticos através das narrativas. Além disso, a proposta também foi explorar as possibilidades do “e se?”. A pesquisa foi realizada em duas turmas de segundo ano do ensino médio da Escola Estadual de Ensino Médio Presidente Costa e Silva, na cidade de Porto Alegre, durante os meses de agosto a outubro de 2017. O objetivo foi oportunizar aos estudantes, com o uso da imaginação e da escrita criativa, pensar outras possibilidades para a história, fazendo da sala de aula espaço de percepção das múltiplas narrativas históricas e de como estas constroem-se. Isso a partir da seguinte provocação: “Escreva uma narrativa histórica ficcional pensando como seria o Brasil se os africanos tivessem vindo para cá em outra condição que não a de cativos ou, e se jamais tivessem vindo?”. Foi com base nesse enunciado que os alunos escreveram suas narrativas ficcionais. Assim, é por meio deste assunto específico que este trabalho volta-se para uma proposta de educação antirracista, tomando como norte para tal, os princípios da Educação das Relações Étnico-Raciais. Do mesmo modo, utilizei como referenciais teóricos, os conceitos de imaginação histórica, sob o prisma do historiador estadunidense Hayden White e de narrativa histórica e narrativa histórica ficcional sob a ótica do filósofo francês Paul Ricoeur. As análises das narrativas constataram que os alunos buscam explicações para o racismo no passado escravista do país e na falta de conhecimento das pessoas. Muitas das concepções sobre o racismo estão baseadas em discursos construídos pela mídia, através da produção de materiais didáticos de história e pelas próprias aulas desta disciplina, onde se fundamentam ideias negativas a respeito do continente africano, principalmente, aqueles relacionados à pobreza. Quando se trata das populações negras, estas estão vinculadas à escravidão, ao trabalho e ao sofrimento. Localizam-se em uma posição de sujeição e desprovidas de subjetividade. No entanto, os alunos tendem a positivar a presença africana no Brasil, tendo sua cultura e costumes como elementos essenciais da construção da identidade brasileira. Posicionam-se firmemente contra o racismo e acreditam nos fundamentos da democracia e na educação como capazes de transformar o panorama das relações étnico-raciais no país.",http://hdl.handle.net/10183/185997,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Ivaneide Lemos Vasconcelos",http://lattes.cnpq.br/8049552409699613,"Efken, Karl Heinz||Não informado pela instituição",http://lattes.cnpq.br/4200543767832607||Não informado pela instituição,"Acioli, Moab Duarte||Leal, Maria Virgínia||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",http://lattes.cnpq.br/4739234093928207||http://lattes.cnpq.br/6702400671945298||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,"Negrinha, caçadas de Pedrinho e cartas de Lobato: uma investigação do racismo sob a ótica da ACD",2016,Universidade Católica de Pernambuco (UNICAP),UNICAP,BR,Ciências da Linguagem,Mestrado em Ciências da Linguagem,"CNPQ::LINGUISTICA, LETRAS E ARTES::LINGUISTICA",openAccess,masterThesis,análise crítica do discurso||literatura infanto-juvenil||ideologia||dissertações,critical discourse analysis||ideology||dissertations,por,"This research is a study of the works ""Negrinha"" and ""Cassada de Pedrinho"" Monteiro Lobato analyzed under the aegis of Critical Discourse Analysis. We tried to elucidate issues concerning the reasons for these work be considered racists, and this analysis can direct reading in Portuguese classes. Such works are the product of a particular historical moment and they are characterized by strong ideological connotations related to racism in Brazil of the early twentieth century. It is therefore up to teachers, conducting a critical analysis to attenuate the racial prejudice that exists in our society and that unfortunately isn t a speech generally analyzed in a critically way. This research is mainly theoretical support the three-dimensional model of the speech Fairclough (1989, 1997, 2001), where the speech is the constitutive trainer of racial discrimination in textual spheres, the discursive and social practice. These narrative speeches manipulate language users for their own interests. They are explained by Van Dick (2005, 2012a, 2012b, 2012c) as mental models that make up the racist system and alluding to the ideology as persuasive instrument able to direct people to own goals of power; cognition and mental models; the establishment of the racist system of racial discrimination. Thus, the context is seen as a construct of oral and written discourse, ideologies, power, and interaction and (re) production of communicative actions. Finally, the realization of this study allows us to state that the two works bring indeed strong racist connotations. In this sense, we suggest them to be studied in schools or sent to public libraries, need accurate information about the historical context in which they were written. Which are conducted critical analyzes through a confrontation with the current context of contemporary society.",http://tede2.unicap.br:8080/handle/tede/833,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"OLIVEIRA, Waneska Andressa Viana de",http://lattes.cnpq.br/9947645793680081,"SANTANA, Moisés de Melo||Não informado pela instituição",Não informado pela instituição,"SANTANA, Moisés de Melo||SIMÕES, Alexandre Freitas||BOTELHO, Denise Maria||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,A perspectiva da mulher negra presidiária a partir das reflexões sobre o racismo e as possibilidades de construção de ações emancipatórias,2016,Universidade Federal Rural de Pernambuco (UFRPE),UFRPE,Brasil,UFRPE - FUNDAJ,"Programa de Pós-Graduação Associado em Educação, Culturas e Identidades",CIENCIAS HUMANAS::EDUCACAO,openAccess,masterThesis,Mulher negra||Presidiária||Processo educativo||Direitos humanos,Não informado pela instituição,por,"This study arises from the attempt to collaborate with the improvement of living conditions of imprisoned black women. What are the possibilities of emancipatory actions based on educational processes that are based on the articulation of thematic axis of Human Rights and Affirmative Action facing the vulnerabilities of the condition of imprisoned black women? According to the raised profile, the female prison population is characterized as black or mixed-race, young, single mother and the vast majority arrested for involvement in drug trafficking. Thus, we aim to develop an understanding that can contribute to the formulation of actions for this specific population, reflecting the new paths enabling the organization of subjects of rights and their struggles. To achieve this goal we have as a methodology the survey and analysis of the relevant bibliography. The construction of the study’s objective is referenced in some theorists and the postcolonial perspective that addresses themes that pervade and articulate the interfaces between race relations, gender and human rights: Franz Fanon, Boaventura de Souza Santos, Kabenguele Munanga Michel Wieviorka, Michel Foucault, Paulo Freire, among others. The research results show that the absence of works that address the specificities of black women and the racism present in the logic of the prison system, as well as proposals for affirmative action will undermine the chances of emancipatory educational practices that address the vulnerabilities of the condition of imprisoned black women. We emphasize that the cyclical problems of the prison system can only be addressed properly through actions based on the real reasons for mass incarceration of the black, poor and peripheral population.",http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/7600,Não informado pela instituição,Não informado pela instituição,"OLIVEIRA, Waneska Andressa Viana de. A perspectiva da mulher negra presidiária a partir das reflexões sobre o racismo e as possibilidades de construção de ações emancipatórias. 2016. 103 f. Dissertação (Programa de Pós-Graduação Associado em Educação, Culturas e Identidades) - Universidade Federal Rural de Pernambuco, Recife."
"Almeida, Cleuma Maria Chaves de",http://lattes.cnpq.br/3459205088999823,"SOUSA, Antonio Paulino de||Não informado pela instituição",Não informado pela instituição,"Nascimento, Ilma Vieira do||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",http://lattes.cnpq.br/3656084853145099||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,RACISMO NA ESCOLA: um estudo da linguagem racista e de suas implicações no contexto escolar da UEB. Gonçalves Dias de Açailândia - MA,2013,Universidade Federal do Maranhão (UFMA),UFMA,BR,Educação,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO/CCSO,CNPQ::CIENCIAS HUMANAS::EDUCACAO,openAccess,masterThesis,Ideologia racista||Escola||Linguagem racista,Racist ideology||School||Racist language,por,"In a society marked by illiteracy, the negative idea associated to certain signs like the Black is built by the racist culture and reproduced by everyday oral language. It confuses culturally made concepts with universal and natural ones. Thus, this piece of research addresses the language of racism, especially in its oral aspect, having the municipal elementary school Unidade Escolar de Educação Básica Gonçalves Dias in Açailândia MA as a locus. It aims to analyze what is being ""black"" in children‟s minds and to characterize the discrimination in the school environment, having the language as the tool for the construction (or destruction) of racism. The study was developed using the qualitative theoretical and methodological approach, focusing on search-action , and having as theoretical sources the works of Bourdieu (2010), Bakhtin (2009), Echeverria (2007), Munanga (1998), Moore (2007) and Sales (2008). In this context, it is possible to conclude that the oral language is a way to efficiently spread the pejorative meanings attributed to the black and a tool to consolidate cordial relationships of power. The study also identifies a witty talk capable of anesthetizing its victims precisely due to the friendship and to the lack of formality among the members of the group. This is efficient in reproducing stigmas that label the bodies and the social representation of the black people. It is noticed that in the considered school in theory an institution responsible for disseminating culture and knowledge and for the social interaction among individuals the spreading of an oral language filled with racist intents and meanings. Therefore it is through a discriminatory oral language that children assimilate racist values. Hence, the acknowledgment of the social and ethical effects of racism in schools, as well as its mean of dissemination, is necessary.",http://tedebc.ufma.br:8080/jspui/handle/tede/260,Não informado pela instituição,Não informado pela instituição,"ALMEIDA, Cleuma Maria Chaves de. RACISM IN SCHOOL: a study of racist language and its implications in the school context of UEB. Gonçalves Dias of Açailândia - MA. 2013. 139 f. Dissertação (Mestrado em Educação) - Universidade Federal do Maranhão, São Luís, 2013."
"Eugênio, Kátia Maria",Não informado pela instituição,"Vitorino, Artur José Renda||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A implementação da lei 10.639/03 por meio do Mipid em Campinas (SP): a luta pelo reconhecimento no combate ao racismo institucionalizado brasileiro,2014,Pontifícia Universidade Católica de Campinas (PUC-CAMPINAS),PUC_CAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,políticas públicas||luta por reconhecimento||educação||ações afirmativas||public policy||fight for recognition||education||affirmative actions,Não informado pela instituição,por,"A dissertação tem como objetivo compreender o processo de elaboração da política pública de ação afirmativa na forma da Lei nº 10639/03 e delimitar os possíveis desdobramentos das ações do programa Memória e Identidade Promoção da Igualdade na Diversidade (MIPID), no início do século XXI, na cidade de Campinas/SP, enquanto política pública de ação afirmativa da temática étnico-racial dos movimentos negros que estabelece a luta por reconhecimento contra o racismo institucionalizado brasileiro e pelas demandas externas formadas pelas esferas governamentais. A Lei foi constituída como política de ação afirmativa, no âmbito do racismo e discriminação racial, alterou a Lei 9394/96 de Diretrizes e Bases da Educação Nacional, estabelecendo a obrigatoriedade do ensino de História e Cultura Afro-Brasileira e Africana na Educação Básica. Por meio de fontes secundárias e bibliográficas constatou-se que com base nessa lei, e por demanda do movimento negro campineiro foi criado em Campinas/SP o programa Memória e Identidade Promoção da Igualdade na Diversidade (MIPID), desenvolvido como proposta de implantação de políticas públicas na área de Educação na rede municipal de ensino de Campinas. As ações formativas do programa Mipid e os levantamentos realizados sobre as fases dos movimentos negros no Brasil, suscitaram alguns apontamentos quanto à dificuldade de implementação da politica de ação afirmativa antirracista no município de Campinas (SP).",http://repositorio.sis.puc-campinas.edu.br/xmlui/handle/123456789/15433,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Luna, Sophia Alencar Araripe",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"“A porta da senzala abriu, nega”: racismo, divisão sexual do trabalho e direitos trabalhistas a partir da experiência sindical das trabalhadoras domésticas",2017,Universidade Federal da Paraíba (UFPB),UFPB,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Emprego doméstico||Sindicato||Raça||Classe||Direitos||Domestic employment||Union of workers||Race||Class||Right||Direito do trabalho||Trabalhadoras domésticas – Direitos||Emprego doméstico – Herança escravocrata||Sintrader||CNPQ::CIENCIAS SOCIAIS APLICADAS::DIREITO,Não informado pela instituição,por,"This dissertation aims to investigate how the struggle of domestic workers for rights, within the scope of union militancy. It will be central in this analysis the legal question, which permeates the domestic claims for labor rights. We will question the neutrality sometimes emanated in the practice of law, attributing to it a class character and reflecting on the possibilities of transformation that it allows, from the very legal framework that encompasses domestic employment. The specific objectives of the work are, first of all, to rescue the enslaved inheritance of domestic employment, including the consequences of the racism that justified slavery generated in the working conditions to which domestic workers are subjected. We will note that the domestic category is composed mostly of black women, and therefore suffers from a domination that arises from both the gender and racial aspects. Understanding that the domestic workers are inserted in the context of the Brazilian working class, we will see that the social relations of class, race and gender are intertwined in a kind of ball, named by Kergoat of consubstantiality. Another specific objective of the work is to look at the union militancy of these workers, based on the local experience of the Union of Domestic Workers and Workers of João Pessoa and Region (Sintrader). We will unveil the history of the Union. We will examine the history of the organization as well as its main rights claims, paying attention to the network of relations that the Union develops with other political groups, and considering the limits imposed by the existing material conditions. The text is constantly in dialogue with the narratives of the members of the Board of Directors of the Union, subject to the field research conducted in the years 2015 and 2016. The collected material originates mainly from the interviews conducted in this period, conducted by quantitative-qualitative methodology. The method of analysis chosen was the materialist-dialectic, and is reflected in the choices of the theoretical framework of research, of Marxist orientation. Thus, the theoreticians elected for the discussions of all the objectives of this work are inserted in some way in the critical Marxist theory. In general, the conclusion of the research refers to the factors that generate the historical inequality experienced by the category of domestic workers in terms of labor rights. These factors are related to the very nature of law, inseparable from the capitalist mode of production; To the question of gender, which explains the sexual division of labor in which domestic work is inserted as reproductive labor; And finally, to the racial question, which since slavery perpetuates a cycle of exclusion of the black population in Brazil.",https://repositorio.ufpb.br/jspui/handle/123456789/16931,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"OLIVEIRA, VALÉRIA SOARES DE",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O RACISMO VISTO E SENTIDO NA ESCOLA: PROFESSORES E ALUNOS EM CENA NO ENSINO DE HISTÓRIA (2016-2017),2018,Universidade Estadual do Ceará (UECE),UECE,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,História e letras,Não informado pela instituição,por,"<div style=""""><font face=""Arial, Verdana""><span style=""font-size: 13.3333px;"">RESUMO</span></font></div><div style=""""><font face=""Arial, Verdana""><span style=""font-size: 13.3333px;"">O objeto desta pesquisa é o racismo numa perspectiva sociocultural de proposições dominantes, tendo como cenário de observação o ambiente escolar. Tivemos como objetivo principal perceber como o racismo se manifesta no cotidiano escolar, recorrendo, como campo de pesquisa, a três escolas situadas no Bairro Campo Novo, na cidade de Quixadá - CE. Como procedimento metodológico, realizamos observações não participativas e entrevistas semiestruturadas com quinze estudantes, três professores de história e dois gestores escolares. Ainda trabalhamos com outras fontes, como as Diretrizes Curriculares Nacionais para Educação das Relações Étnico-Raciais, os Projetos Político Pedagógicos das três escolas e os Livros didáticos de história adotados nas escolas. Analisamos, por meio das falas dos professores e estudantes entrevistados, a compreensão destes sobre as relações étnicorraciais existentes nas escolas em que lecionam ou estudam e como identificam e lidam com as manifestações preconceituosas presentes neste âmbito. Disto resultou que, apesar de atos racistas ocorrerem cotidianamente nas escolas pesquisadas, existem possibilidades de reeducar para as relações étnicorraciais e erradicar o racismo no contexto em que vivem, sobretudo pelo ensino de história que valorize a história e cultura do negro africano e afro-brasileiro que foi escravizado no Brasil, por séculos e muitos, que permanecem cativos do preconceito e do desrespeito por parte considerável da sociedade nacional.</span></font></div><div style=""""><font face=""Arial, Verdana""><span style=""font-size: 13.3333px;"">Palavras-chave: Racismo. Escola. Ensino de História. Relações étnicorraciais.</span></font></div>",https://siduece.uece.br/siduece/trabalhoAcademicoPublico.jsf?id=82813,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
