Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Silva, Bruno da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Negros, índios e mestiços de Pernambuco e São Paulo setecentistas",2023,Universidade Federal Fluminense (UFF),UFF,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Identidade cultural||Raça||Etnologia||Genealogia - aspecto histórico||São Paulo (Estado)||Pernambuco,Não informado pela instituição,pt_BR||por,"O presente trabalho tem como foco o estudo das identidades coloniais. Através da análise de fontes de época, pretendemos verificar se cronistas e genealogistas luso-americanos usaram de suas obras para a difusão de identidades locais. Assim, recorremos a obras escritas na segunda metade do século XVIII, em Pernambuco e São Paulo, por homens nascidos na Colônia e, assim, procuramos analisar se com essas obras, esses letrados pretendiam difundir identidades regionais. Além disso, procuramos observar como estes cronistas recorreram à mescla de portugueses, índios e negros para a construção dessas possíveis identidades locais. Como as identidades regionais se fortaleceram com as experiências militares de pernambucanos e bandeirantes; além de observar como esses cronistas e genealogistas abordavam os conceitos de Raça e Nação.","SILVA, Bruno da. Negros, índios e mestiços de Pernambuco e São Paulo setecentistas. 2011. 196f. Dissertação (Mestrado em História) - Programa de Pós-Graduação em História, Instituto de História, Universidade Federal Fluminense, Niterói, 2011.||http://app.uff.br/riuff/handle/1/28462",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Berti, Luis Guilherme Costa",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A comunicação da luta pela Pachamama entre os povos originários e os colonizadores da América: análise das obras “Os Índios e a civilização” (1970) Darcy Ribeiro e “Enterrem meu coração na curva do rio” (1970) Dee Brown.,2023,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Cosmovisão||Epistemicídio||Direitos dos Povos Originários||Dee Brown||Darci Ribeiro,Não informado pela instituição,por,"The present study aims to unravel the colonization process in the sites of America - including North and South America. That said, Maingueneau's method of literary discourse analysis (ADL) should be used, with regard to the comparison of literary documents, see: The Indians and Civilization and Bury My Heart at Wounded Knee, being authored by Darcy Ribeiro and Dee Brown, respectively. Both documents address the process of marginalization of the Amerindian peoples, with resistance being the common thread of the works. Therefore, the object of the study is highlighted: revisiting the sociability of American colonization and the struggles for Pachamama. From this, the guiding provocation emerges: how are the violent processes of taking over Amerindian lands by the colonizers communicated under the prism of the aforementioned works? Nevertheless, decoloniality will culminate as a singular variable in the works.","BERTI, Luís Guilherme Costa. A comunicação da luta pela Pachamama entre os povos originários e os colonizadores da América: : Análise das obras “Os Índios e a civilização” (1970) Darcy Ribeiro e “Enterrem meu coração na curva do rio” (1970) Dee Brown. Dissertação. UNESP. Tupã.||https://hdl.handle.net/11449/253395||10.22533||5804319902950676||0000-0002-7384-0030",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Vestena, Michele Hennig",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Proposta de plano de manejo para o Geossítio Gruta do Índio, Geoparque Quarta Colônia Aspirante Unesco",2023,Universidade Federal de Santa Maria (UFSM),UFSM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Manejo||Geoparque Quarta Colônia||Geossítio Gruta do Índio||Management||Quarta Colônia Geopark||Gruta do Índio Geosite||CNPQ::CIENCIAS HUMANAS::GEOGRAFIA,Não informado pela instituição,por,"In Brazil, most legal means of protection offer greater attention to biodiversity, often leaving the abiotic portion with less priority. In this sense, Geoconservation emerges, which is a set of actions and strategies that aim to prevent the abiotic portion of nature from being destroyed. One of the strategies to promote geoconservation in a global level, are the Geoparks, and in the central region of the state of Rio Grande do Sul, the Geopark Quarta Colônia strategy stands out. The initiative aspires to be part of the Global Geoparks Network, motivated by several potentialities, the main one being the fossils found in rocky outcrops dating from the Triassic. Among the assets of geomorphological value are the caves in siliciclastic rocks, like the Gruta do Índio, in Agudo, which suffers from depredations, given the lack of visitor control and a visitation strategy. In this sense, the present work sought to carry out a detailed interdisciplinary inventory of the Gruta do Índio Geosite area, as a subsidy to propose visitation strategies that avoid the heritage degradation and which may strengthen geotourism in the Quarta Colônia Aspiring Geopark. In a first analysis, it was found that few natural cavities in Rio Grande do Sul are protected, which demonstrates the urgency of expanding discussions regarding the protection of these geodiversity features. In relation to the geosite, it was verified that it has an interdisciplinary character, being classified as of anthropological, ecological, touristic, didactic and scientific interest, the latter being little explored in relation to the existing potential. A delimitation for the Geosite was proposed, with 3 differentiated zones: it can be classified as a conservation zone, an area of use of natural resources, and a geo-heritage protection area, which prioritizes the protection of the cave. Regarding the proposed management measures, these can be summarized in two main strategies: the implementation of environmental education actions, and investment in infrastructure and interpretive material. One identified possibility to leverage tourism in the geosite was to insert the place in regional ""tours"", with the integration of other nearby attractions. Proposed interpretive materials include content for an interpretive panel, configuring itself as the most appropriate interpretation strategy for the location. Finally, it is expected that this work will serve as a basis for conservation measures to be applied in the area of the Geosite Gruta do Índio, and that it will serve as a source for studies of other natural cavities in siliciclastic rocks existing in the territory of the Geopark Quarta Colônia aspiring UNESCO, allowing the use of these environments of such great heritage value in the most sustainable way possible.",http://repositorio.ufsm.br/handle/1/28269,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Lemos, Marcos Vinicius Dimas",https://buscatextual.cnpq.br/,"Marques Neto, Roberto||Não informado pela instituição",https://buscatextual.cnpq.br/||Não informado pela instituição,"Santos, Altair Sancho Pivoto dos||Faccio, Neide Barrocá||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",https://buscatextual.cnpq.br/||https://buscatextual.cnpq.br/||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,A conservação do Sítio Arqueológico Toca do Índio no Município de Chiador - MG: relação entre a abordagem geossistêmica e a arqueologia da paisagem,2023,Universidade Federal de Juiz de Fora (UFJF),UFJF,Brasil,ICH – Instituto de Ciências Humanas,Programa de Pós-graduação em Geografia,CNPQ::CIENCIAS HUMANAS::GEOGRAFIA,openAccess,masterThesis,Patrimônio arqueológico||Tradição São Francisco||Paisagem||Pintura rupestre||Archaeological heritage||Landscape||Rock Painting,Não informado pela instituição,por,"A complexidade inerente à era contemporânea tem levado a uma necessidade crescente de desenvolver abordagens científicas abrangentes e interdisciplinares. A aproximação da Geografia com a Arqueologia tem se destacado dentro das perspectivas interdisciplinares contemporâneas. Essa aproximação envolve uma combinação de teorias, métodos e técnicas de ambas as ciências, aplicando seus conhecimentos para alcançar propósitos comuns. A resolução desses escopos requer abordagens metodológicas sistêmicas e integrativas. E o presente estudo investiga a conservação do sítio arqueológico Toca do Índio, localizado no município de Chiador - MG, tendo como o objetivo principal demonstrar e refletir as possibilidades e limitações de uma abordagem dialógica entre os geossistemas e a arqueologia da paisagem para a construção de propostas de conservação de sítios arqueológicos. A metodologia envolveu a análise de dados geográficos, levantamentos arqueológicos e aplicação de técnicas de sensoriamento remoto. Os resultados indicam que uma abordagem geossistêmica, que considera a interação entre os elementos físicos e biológicos do ambiente, contribui para a compreensão dos processos para a conservação do sítio arqueológico coadunando com a Arqueologia da Paisagem, que auxiliou na identificação e distribuição espacial dos geoindicadores, além de suas relações com os padrões geográficos da área de estudo. Assim destacam-se a importância da conservação integrada do sítio arqueológico Toca do Índio, levando em consideração não apenas os aspectos arqueológicos, mas também os fatores ambientais e paisagísticos. A abordagem geossistêmica fornece uma base teórica para a gestão e preservação desse patrimônio, permitindo uma visão holística e sustentável para a conservação do sítio em apreço na pesquisa. Este estudo contribui para o campo da geografia e da arqueologia, ao demonstrar a afinidade da integração entre a abordagem geossistêmica e a arqueologia da paisagem na compreensão e proteção dos sítios arqueológicos. É importante ressaltar que este estudo não esgota as possibilidades de pesquisa sobre a relação coadunar entre os geossistemas e a arqueologia da paisagem e seus resultados orientam ações futuras de conservação e gestão do sítio arqueológico Toca do Ín",https://repositorio.ufjf.br/jspui/handle/ufjf/15983,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santos, Eduardo Teixeira",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Adsorção de cristal de violeta empregando hidróxido duplo lamelar níquel/índio,2023,Universidade Federal de Santa Maria (UFSM),UFSM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Hidróxido duplo lamelar||Tratamento de efluentes||Cinética de adsorção||Equilíbrio isotérmico||Lamellar double hydroxide||Effluent treatment||Adsorption kinetic||Isothermal equilibrium||CNPQ::ENGENHARIAS::ENGENHARIA QUIMICA,Não informado pela instituição,por,"The textile industry can produce about 200 L of liquid effluent for every kilogram of textile fabric manufactured. Between 50-55% of the liquid effluent generated in the textile industry is composed of dyes from the dyeing process, which present a great risk of environmental degradation when not treated properly. Therefore, this work aims to synthesize an adsorbent layered double hydroxide of Nickel and Indium (Ni/In-LDH) with high potential in the adsorption of cationic dye crystal violet (CV), present in aqueous solution and widely used in the textile industry. The adsorbent material was synthesized from the coprecipitation process of indium nitrate and nickel nitrate. The characterization of the adsorbent was performed by XRD, FTIR, SEM-EDS, and BET. The characterization results showed that the adsorbent was synthesized successfully, with a basal spacing (BS) of 0.783 nm and a surface area of 106.07 m2 g -1 . In the adsorption tests, the best operating conditions were pH 8.0, adsorbent dosage of 240 mg L-1 , temperature of 50 °C and potential for use of Ni/In-LDH in processes with high ionic strength. In the kinetics and isotherms of adsorption studies results showed that the material presented a contact time up to equilibrium of 30 min, maximum adsorption capacity Qmax of 589.23 mg g-1 , and maintained about 70-75% of the initial adsorption capacity in three successive cycles of adsorption and regeneration in ethanol. The experimental data presented satisfactory adjustment with the Pseudo first order kinetic model (PFO) and the Liu isothermal model. In the thermodynamic study, the results indicated a spontaneity in the adsorption process, an endothermic process and a mechanism of physisorption of CV in Ni/In-LDH. These results demonstrated that Ni/In-LDH has excellent performance in the removal of CV dye in aqueous solutions and may have a high potential for use and reuse in the textile industry.",http://repositorio.ufsm.br/handle/1/30393,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Fernandes , Iara Laura de Aragão",Não informado pela instituição,"Milheira , Rafael Guedes||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Discutindo o acesso às bases de dados do IPHAN através dos registros de sítios arqueológicos pré-colonais do Rio Grande do Sul: e um estudo de caso de sua aplicabilidade a partir de modelos preditivos para “Cerritos de Índios""",2023,Universidade Federal de Pelotas (UFPEL),UFPEL,Brasil,Não informado pela instituição,Programa de Pós-Graduação em Antropologia,CIENCIAS HUMANAS,openAccess,masterThesis,Gestão de patrimônio arqueológico||Arqueologia pública||Banco de dados||Geoprocessamento||Archaeological heritage management||Public archaeology||Database||Geoprocessing,Não informado pela instituição,por,"Esta pesquisa aborda o gerenciamento do patrimônio de sítios arqueológicos précoloniais do estado do Rio Grande do Sul, Brasil, através da discussão dos bancos de dados de sítios arqueológicos do IPHAN e a elaboração de um modelo preditivo para os sítios cerritos presentes no litoral sul do estado. Contextualizando as atuais políticas de gerenciamento do patrimônio arqueológico no Brasil, é apresentado e discutido o histórico legislativo desenvolvido ao longo dos anos para identificar, proteger, estabelecer normas em pesquisas e gerenciamentos, e de divulgação e acesso a essas pesquisas que configuram informações públicas. A partir de uma seleção dos sítios para o estado, das bases de dados de sítios arqueológicos de todo o Brasil disponibilizadas pelo IPHAN, foram integrados em uma plataforma de SIG informações de suas diferentes fontes: CNSA, Geoserver e SICG, atualizadas até o momento de conclusão desta pesquisa. Além da ausência da divulgação de pesquisas e lacunas nos registros já divulgados, há uma questão amplamente já identificada: foi constatado que a quantidade dos arquivos divulgados de forma georreferenciada ainda é muito pequena em relação à totalidade de sítios registrados e divulgados apenas em fichas. De tal maneira, juntamente com as informações obtidas a partir do SIG, foram apresentadas algumas discussões sobre a distribuição dos sítios georreferenciados resultantes dos diferentes contextos que conduziram aos registros, sobretudo em decorrência da influência dos processos de licenciamento ambiental na arqueologia. Tendo como base esses bancos de dados com o auxílio de outras bases desenvolvidas por meio de pesquisas acadêmicas, foi gerado um modelo preditivo para os sítios cerritos do litoral sul do estado que auxilie na tomada de decisão de metodologias de pesquisa, sobretudo em licenciamentos ambientais.",http://guaiaca.ufpel.edu.br/xmlui/handle/prefix/14693,Não informado pela instituição,Não informado pela instituição,"FERNANDES, Iara Laura de Aragão. Discutindo o acesso às bases de dados do IPHAN através dos registros de sítios arqueológicos pré-coloniais do Rio Grande do Sul: e um estudo de caso de sua aplicabilidade a partir de modelos preditivos para “Cerritos de Índios” 2023. Dissertação (Mestrado em Antropologia) - Instituto de Filosofia, Sociologia e Política, Universidade Federal de Pelotas, Pelotas, 2023."
"Silva, Osvaldo Pinheiro da [UNESP]",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Povos originários: 11.645 rastros em busca de uma pedagogia contracolonial,2023,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Arte na educação||Indígenas||Educação e Estado,Não informado pela instituição,por,"A pesquisa apresenta um estudo e ações sobre práticas curriculares e metodológicas desenvolvidas no Ensino Fundamental da EMEF Prof.ª Célia Regina Andery Braga, em São Paulo (SP), como importante contribuição para entender e analisar como se efetivam os processos sobre cultura indígena no ensino formal, sob a ótica de docentes e discentes, ampliando as bases teóricas e metodológicas da arte-educação, por meio de uma ação que visa reconstruir imaginários e garantir a aplicação da Lei 11.645/08, que estabelece a obrigatoriedade do ensino da história e cultura afro-brasileira e indígena, formulando o debate sobre direitos e acessos das políticas educacionais. A pesquisa se deu a partir das seguintes metodologias: entrevistas, pesquisa participante, pesquisa ação, análise de conteúdo e pesquisa de campo, dividindo-se em três momentos organizados em forma de Cadernos. O Primeiro Caderno diz respeito às experiências vividas e observadas no “Acampamento Luta Pela Vida” em Brasília (DF), resultante da convivência com lideranças e movimentos indígenas de diversas partes do Brasil, participação momentânea de suas realidades e ritos, e reorganização indígena na América Latina. O Segundo Caderno traz resultados de formação com docentes, a partir da Lei 11.645/08 e o compartilhamento do meu percurso na arte educação, na busca constante por uma educação contracolonial que reverberasse em mim e nos demais docentes do contexto escolar de trabalho cotidiano, como flechadas ao vento. Já o Terceiro e último caderno, explanamos o projeto intitulado: “O Teatro e Os Povos Originários”, como proposição de des-caravelização de nossas mentes. Assim, esta pesquisa teve como objetivo apresentar aspectos relevantes ligados à diversidade das culturas originárias, a partir do acervo de obras sobre literatura indígena que temos disponível na escola. Neste processo, realizamos investigações cênicas que puderam nos facilitar modos de perceber, sentir e articular significados, valorizando as diferentes relações entre pessoas numa sociedade. A ação teve como resultado a encenação do exercício intitulado “Antes do Brasil da Coroa, existe o Brasil do Cocar”, parafraseando importante fala da liderança Célia Xakriabá. Essa sistematização possibilitou com que as(os) participantes pudessem perceber que suas vivências estão enraizadas na cultura indígena, buscando assim uma “revisão” da construção cultural da imagem do “índio”, por meio dos usos e apropriações dessas culturas, desde os processos da colonização portuguesa à era contemporânea. Foi investigado não somente “no QUE as pessoas pensam sobre estes fundamentos, mas também COMO e PORQUE pensam assim”.",http://hdl.handle.net/11449/250264||41002016026P1,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"SILVA, Ellen Joshua Alves da",http://lattes.cnpq.br/2963047353907000,"DANTAS, Mariana Albuquerque||Não informado pela instituição",Não informado pela instituição,"MIRANDA, Bruno Romero Ferreira||PORFÍRIO, Pablo Francisco de Andrade||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"Uma liga camponesa “composta de caboclos da Serra”: os Xukuru do Ororubá e a Liga Camponesa Clementino da Hora (Pesqueira - PE, 1948-1969)",2023,Universidade Federal Rural de Pernambuco (UFRPE),UFRPE,Brasil,Departamento de História,Programa de Pós-Graduação em História,CIENCIAS HUMANAS::HISTORIA,openAccess,masterThesis,Índios Xukuru||Territorialidade||Questão agrária||Pesqueira (PE),Não informado pela instituição,por,"In the early context of the Civil-Military Dictatorship in Brazil, inquiries were launched to investigate acts considered subversive or contrary to the perceived ""democratic regime."" It is within this scenario that the Summary Investigation Process Nº 85 emerges, opened in early May 1964, with the aim of analyzing the alleged ""invasion"" that occurred the previous year at the Pedra d'Água site, an area belonging to the former village of Cimbres, which had been ceded by the Pesqueira-PE City Hall to the Federal Government. The central point of this dissertation lies in the association of the Xukuru do Ororubá indigenous people with the Peasant League during the event investigated in the Process. However, our analysis departs from a different perspective: we do not consider this action as subversion but as a resumption. In other words, we understand that the indigenous people employed this strategy as a means to secure their rights over the territory in question. The study of this movement becomes even more relevant when we understand that the League was named after the Xukuru chief, Clementino da Hora, who was active during the Paraguayan War, and the area reclaimed by the organization holds great importance for indigenous religious rituals. Despite this, news and official documents on the subject rarely mention the Xukuru's involvement in this movement. Furthermore, the intersection between the Peasant Leagues and the Xukuru proves to be highly significant for a practical understanding of the concept of territorialization and for an analysis of the forms of resistance and claims adopted by these indigenous people in their relationship with the State. Through this analysis, we envision a deeper understanding of the complexity of the relationships between power, territory, and identity.",http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/9495,Não informado pela instituição,Não informado pela instituição,"SILVA, Ellen Joshua Alves da. Uma liga camponesa “composta de caboclos da Serra”: os Xukuru do Ororubá e a Liga Camponesa Clementino da Hora (Pesqueira - PE, 1948-1969). 2023. 121 f. Dissertação (Programa de Pós-Graduação em História) - Universidade Federal Rural de Pernambuco, Recife."
"Gois, Miruna Raimundi de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Cultura kaingang e slow design: modelo conceitual para desenvolvimento de produtos artesanais de moda,2023,Universidade do Estado de Santa Catarina (UDESC),UDESC,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Moda||Índios Kaingang||Artesanato||Florianópolis (SC),Não informado pela instituição,por,"Nota-se, ao longo do século XXI, uma crescente busca por produtos artesanais e com referências históricas locais no mercado capitalista e não indígena. Além disso, os emergentes estudos decoloniais e novos formatos da prática do Design estão redirecionando constantemente antigos paradigmas. Para atender a essas demandas e novos cenários socioculturais, considera-se que os princípios do Slow Design são um guia capaz de direcionar os trabalhos entre designers e não designers – neste caso, indígenas, na abordagem participativa e colaborativa em projetos de Design e Moda. A etnia indígena Kaingang, representa vasta contribuição para a cultura local e brasileira e vivencia desde a colonização europeia, a discriminação, preconceitos e marginalização pela sociedade não indígena, tornando-se um grupo minoritário e fragilizado socioeconomicamente no contexto contemporâneo. Diante disto, esta dissertação buscou propor um modelo conceitual para desenvolvimento de produto artesanal indígena de moda baseado no Slow Design para valorização da cultura Kaingang de Aldeias da Região Oeste de Santa Catarina A pesquisa é de natureza aplicada, descritiva quanto aos objetivos e apresenta abordagem qualitativa. Dentre os procedimentos técnicos, a pesquisa bibliográfica e documental é complementada com entrevista semiestruturada com artesãos da Associação Kamé Kanhru em visita de campo na Aldeia Kondá, conduzindo as experiências práticas em grupo focal. A base teórica fundamentou-se em autores como Armstrong et al. (2014), UNESCO (1997), Nacke et al. (2007), Nötzold (2003) e Cavalcante (2014, 2007), Quijano (2005), Santos (2020) entre outros. Para apoiar o norte central desta dissertação, utilizou-se Strauss e Fuad-Luke (2008) e Rüthschilling e Anicet (2018) sobre os princípios do Slow Design. Como resultado, foi proposto um modelo conceitual baseado no Slow Design para o desenvolvimento de produtos artesanais de moda considerando o contexto indígena e seus desafios.","GOIS, Miruna Raimundi de. <b>Cultura kaingang e slow design</b>: modelo conceitual para desenvolvimento de produtos artesanais de moda. 2025. Trabalho de Conclusão de Curso (Curso de Moda) - Udesc, 2023.||https://repositorio.udesc.br/handle/UDESC/18015",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Abel, Renata Andriolo",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Cuidar, sonhar, cantar a tekoa: modos guarani mbya de compor (com) o território",2023,Universidade Federal de Santa Catarina (UFSC),UFSC,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Antropologia social||Índios Guarani Mbiá||Etnologia,Não informado pela instituição,por,"Dissertação (mestrado) - Universidade Federal de Santa Catarina, Centro de Filosofia e Ciências Humanas, Programa de Pós-Graduação em Antropologia Social, Florianópolis, 2023.",384867||https://repositorio.ufsc.br/handle/123456789/252010,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Reis, Thaina de Lima, 1998-",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Estudos das categorias nominais em Enawene Nawe (Aruák) : uma análise preliminar,2023,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios Salumã||Língua aruák||Posse nominal||Marcação de plural||Classificação Nominal||Enawene Nawe||Arawak Language||Nominal possession||Plural marking||Nominal classification,Não informado pela instituição,por,"Orientadores: Angel Humberto Corbera Mori, Ana Paula Barros Brandão","https://hdl.handle.net/20.500.12733/16818||REIS, Thaina de Lima. Estudos das categorias nominais em Enawene Nawe (Aruák): uma análise preliminar. 2023. 1 recurso online (113 p.) Dissertação (mestrado) - Universidade Estadual de Campinas, Instituto de Estudos da Linguagem, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/16818. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silveira, Matheus dos Santos",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Transbordando a Amazônia: Lacunas da Saúde Global à Luz de Ações do Povo Munduruku no Contexto da COVID-19,2023,Universidade Federal da Integração Latino-Americana (UNILA),UNILA,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Saúde mundial||Índios Munduruku||Amazônia||COVID-19,Não informado pela instituição,por,"Dissertação apresentada ao Programa de Pós-Graduação Relações Internacionais da Universidade Federal da Integração Latino-Americana, como requisito parcial à obtenção do título de Mestre em Relações Internacionais.",https://dspace.unila.edu.br/handle/123456789/7563,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Castro, Carlos Eduardo de",http://lattes.cnpq.br/6378411148693939,"Alves, Fabio Lopes||Não informado pela instituição",http://lattes.cnpq.br/6963851585515043||Não informado pela instituição,"Soligo, Valdecir||Achutti, Luiz Eduardo Robinson||Hintze, Helio||Almeida, Marcelo Vilela de||Não informado pela instituição",http://lattes.cnpq.br/5365966751665341||http://lattes.cnpq.br/8210836935303968||http://lattes.cnpq.br/9514991193239586||http://lattes.cnpq.br/1260511786174023||Não informado pela instituição,Fotoetnografia da xondaro jeroky: a dança do xondaro da cultura guarani,2023,Universidade Estadual do Oeste do Paraná (UNIOESTE),UNIOESTE,Brasil,Centro de Educação Letras e Saúde,"Programa de Pós-Graduação em Sociedade, Cultura e Fronteiras",ANTROPOLOGIA::ETNOLOGIA INDIGENA,openAccess,masterThesis,Fotoetnografia||Antropologia visual||Xondaro Jeroky||Dança do xondaro||Guarani||Visual antropology||Xondaro Jeroky||Xondaro’s dance||Guarani,Photoetnography,por,"In the present work we aim to produce a Photoethnography about the xondaro jeroky, the xondaro dance, which represents the training of the Guarani warrior, to prove the effectiveness and efficiency of Photoethnography as a methodology in the field of Visual Anthropology, to register this manifestation of the Guarani culture , as well as presenting and describing the elements of photographic language that can be conducive to the production of a photoethnographic work. We carried out our fieldwork at Núcleo Cachoeira da Terra Indígena Ribeirão Silveira, located between the municipalities of Bertioga and São Sebastião, on the coast of São Paulo, producing a part of the images that make up this Photoethnography between 2021 and 2022, while the other part of the images is composed of images of our activity in the area of documentary photography in the village, carried out between 2013 and 2021. We divide this work into two distinct parts, which, we suggest to the reader, be appreciated separately, namely: the scientific text and the photoethnographic narrative. Photoethnography is a methodology conceived in the 1990s by the photographer and anthropologist Luiz Eduardo Robinson Achutti, who is the main theoretical reference of this work. This methodology consists of building photographic narratives at the service of the anthropological gaze, as we understand that visual narratives carry great communicational potential, which is optimized when well combined with the text, each in its proper space. We believe that this dissertation has an innovative character because it is the first Photoethnography carried out with an indigenous population. Therefore, we understand that the originality of the theme, as well as the breadth of fieldwork and the consequent uniqueness of some types of images, brings unique value to this Photoethnography.",https://tede.unioeste.br/handle/tede/6731,Não informado pela instituição,Não informado pela instituição,"Castro, Carlos Eduardo de. Fotoetnografia da xondaro jeroky: a dança do xondaro da cultura guarani. 2023. 401 f. Dissertação (Programa de Pós-Graduação em Sociedade, Cultura e Fronteiras) - Universidade Estadual do Oeste do Paraná, Foz do Iguaçu - PR."
"Cancino, Cristian Gonzalo Avello",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Uma câmera-flecha, imagens de lutas e cosmopolítica",2023,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Anthropology of art||Antropologia da arte||Cinema||Cinema||Communication||Comunicação||Cosmopolítica||Cosmopolitics||Indigenous peoples||Povos indígenas,Não informado pela instituição,por,"Com a ascensão ao poder de um novo governo, em janeiro de 2019, o Estado brasileiro redobrou seus esforços por suprimir direitos conquistados pelos povos originários desde a Constituição de 1988, desaparelhando órgãos governamentais de assistência em diversas áreas e promovendo a ocupação das terras indígenas com projetos de incentivo ao agronegócio, ao garimpo e à pecuária, primordialmente. Da mesma forma, o meio ambiente vem sendo atacado com voracidade inaudita pelos comedores de terra. O agravamento dos conflitos e da exploração dos territórios fez com que indígenas de todas as regiões do Brasil se mobilizassem ocupando as ruas das capitais, as estradas, a comunicação e a linguagem. Nestas batalhas, vimos surgir livros, objetos, pinturas, instalações, intervenções, perfis engajados nas redes sociais, vídeos-denúncia e muitos filmes realizados e protagonizados por indígenas, que têm rodado pelo mundo levando a palavra, em sentido amplo, das comunidades, num esforço por \""falar aos brancos\"" e, quiçá assim, fazê-los dar-se conta da iminência de uma catástrofe ecológica cujas consequências impactarão a todos os povos. Assim, entende-se que os filmes indígenas representam câmeras-flecha que se lançam ao mundo, contribuindo para deslocar noções tradicionais sobre arte, ciência, política e filosofia, amplificando o conceito de cosmopolítica. Almeja-se também demonstrar que os instrumentos fora dos corpos de comunicação modernos, hoje tão desenvolvidos quanto difundidos, têm como seus parentes ancestrais os instrumentos criados pelos saberes indígenas, nossos artefatos, tecnologia. E que a elaboração de ações políticas, visando à defesa de Gaia e do bemviver, deverá ser pautada pela arte e pelas ciências ancestrais, presentes em todos os cantos e recantos da Terra-floresta",https://www.teses.usp.br/teses/disponiveis/8/8161/tde-26062024-162709/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
